"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Communications","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","EO","Female","50","[c]","26770","26590"
"New entrant CS","2022","40-49","Communications","EO","Male","50","[c]","26600","26590"
"New entrant CS","2022","40-49","Communications","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","SEO/HEO","Female","35","[c]","37240","36500"
"New entrant CS","2022","40-49","Communications","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","AA/AO","Female","50","[c]","22510","21260"
"New entrant CS","2022","40-49","Counter Fraud","AA/AO","Male","35","[c]","22130","21260"
"New entrant CS","2022","40-49","Counter Fraud","EO","Female","60","[c]","27850","27570"
"New entrant CS","2022","40-49","Counter Fraud","EO","Male","65","[c]","27700","27570"
"New entrant CS","2022","40-49","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","AA/AO","Female","95","[c]","21320","21250"
"New entrant CS","2022","40-49","Debt","AA/AO","Male","45","[c]","21250","21250"
"New entrant CS","2022","40-49","Debt","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","EO","Male","45","[c]","27330","27570"
"New entrant CS","2022","40-49","Digital, Data & Technology","G6/G7","Female","65","[c]","53130","50430"
"New entrant CS","2022","40-49","Digital, Data & Technology","G6/G7","Male","150","[c]","56510","55000"
"New entrant CS","2022","40-49","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","SEO/HEO","Female","115","[c]","35870","35930"
"New entrant CS","2022","40-49","Digital, Data & Technology","SEO/HEO","Male","150","[c]","38260","38480"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","SEO/HEO","Female","60","[c]","37340","36780"
"New entrant CS","2022","40-49","Finance","SEO/HEO","Male","45","[c]","37150","36500"
"New entrant CS","2022","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","AA/AO","Female","50","[c]","21250","21300"
"New entrant CS","2022","40-49","Grants Management","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","EO","Female","50","[c]","26520","26250"
"New entrant CS","2022","40-49","Human Resources","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","G6/G7","Female","45","[c]","54420","52300"
"New entrant CS","2022","40-49","Human Resources","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","SEO/HEO","Female","75","[c]","35810","35900"
"New entrant CS","2022","40-49","Human Resources","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","G6/G7","Female","85","[c]","55120","53050"
"New entrant CS","2022","40-49","Legal","G6/G7","Male","35","[c]","52300","50520"
"New entrant CS","2022","40-49","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","AA/AO","Female","1250","[c]","21690","21260"
"New entrant CS","2022","40-49","No function","AA/AO","Male","880","[c]","22800","21260"
"New entrant CS","2022","40-49","No function","EO","Female","715","[c]","27620","27570"
"New entrant CS","2022","40-49","No function","EO","Male","520","[c]","27570","27570"
"New entrant CS","2022","40-49","No function","G6/G7","Female","250","[c]","56830","53360"
"New entrant CS","2022","40-49","No function","G6/G7","Male","195","[c]","57420","54020"
"New entrant CS","2022","40-49","No function","SCS level","Female","35","[c]","88030","84560"
"New entrant CS","2022","40-49","No function","SCS level","Male","40","[c]","95200","86860"
"New entrant CS","2022","40-49","No function","SEO/HEO","Female","555","[c]","35820","34430"
"New entrant CS","2022","40-49","No function","SEO/HEO","Male","415","[c]","36480","34260"
"New entrant CS","2022","40-49","No function","Unknown","Female","1385","[c]","31030","28200"
"New entrant CS","2022","40-49","No function","Unknown","Male","460","[c]","32310","28210"
"New entrant CS","2022","40-49","Project Delivery","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","G6/G7","Female","40","[c]","54580","53630"
"New entrant CS","2022","40-49","Project Delivery","G6/G7","Male","45","[c]","58320","56000"
"New entrant CS","2022","40-49","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","SEO/HEO","Female","85","[c]","36130","36650"
"New entrant CS","2022","40-49","Project Delivery","SEO/HEO","Male","125","[c]","36710","36920"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","G6/G7","Male","40","[c]","55800","54200"
"New entrant CS","2022","40-49","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","SEO/HEO","Male","50","[c]","36530","34560"
"New entrant CS","2022","40-49","Security","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","AA/AO","Male","60","[c]","26220","25000"
"New entrant CS","2022","40-49","Security","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","Female","290","[c]","21860","21260"
"New entrant CS","2022","40-49","Unknown","AA/AO","Male","170","[c]","21570","21170"
"New entrant CS","2022","40-49","Unknown","EO","Female","285","[c]","27150","27230"
"New entrant CS","2022","40-49","Unknown","EO","Male","235","[c]","27140","27230"
"New entrant CS","2022","40-49","Unknown","G6/G7","Female","120","[c]","59160","57190"
"New entrant CS","2022","40-49","Unknown","G6/G7","Male","110","[c]","60100","57430"
"New entrant CS","2022","40-49","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Female","265","[c]","36620","35540"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","Male","185","[c]","37150","36590"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","G6/G7","Male","30","[c]","74540","72000"
"New entrant CS","2022","50-59","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","EO","Female","35","[c]","26810","26590"
"New entrant CS","2022","50-59","Communications","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","AA/AO","Female","40","[c]","22010","21260"
"New entrant CS","2022","50-59","Counter Fraud","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","EO","Female","40","[c]","27660","27570"
"New entrant CS","2022","50-59","Counter Fraud","EO","Male","55","[c]","27420","27570"
"New entrant CS","2022","50-59","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","AA/AO","Female","65","[c]","21340","21260"
"New entrant CS","2022","50-59","Debt","AA/AO","Male","30","[c]","21450","21250"
"New entrant CS","2022","50-59","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","EO","Male","20","[c]","[c]","[c]"
