"Status","Year","Disability","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Teaching Regulation Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Teaching Regulation Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The Insolvency Service","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Transport Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Transport Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Debt Management Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","London","Heterosexual / straight","30","[c]","50270","46510"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","London","Heterosexual / straight","225","[c]","38590","32790"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","Outside London","Heterosexual / straight","145","[c]","33130","28590"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Health Security Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Hydrographic Office","Outside London","Heterosexual / straight","30","[c]","36390","33330"
"Leaver CS","2022","Declared non-disabled","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Hydrographic Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Space Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","Heterosexual / straight","150","[c]","28240","23630"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","Unknown","35","[c]","32480","24040"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","Outside London","Heterosexual / straight","105","[c]","28810","24750"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Valuation Office Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Vehicle Certification Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinary Medicines Directorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","175","[c]","41890","37410"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Revenue Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Wilton Park","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Wilton Park","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Accountant in Bankruptcy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Accountant in Bankruptcy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
