"Status","Year","Organisation","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Communications","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","70","70","41870","38000"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","Undeclared","10","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Economics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Economics","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
