"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","HEO","Heterosexual / straight","40","[c]","31150","28590"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","AO","Heterosexual / straight","45","[c]","21750","21820"
"Leaver Dept.","2022","Public Health England","East of England","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","EO","Heterosexual / straight","35","[c]","25380","25010"
"Leaver Dept.","2022","Public Health England","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","G7","Heterosexual / straight","30","[c]","52520","51840"
"Leaver Dept.","2022","Public Health England","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","HEO","Heterosexual / straight","45","[c]","31830","30760"
"Leaver Dept.","2022","Public Health England","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","SEO","Heterosexual / straight","55","[c]","39690","39690"
"Leaver Dept.","2022","Public Health England","East of England","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","East of England","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","AA","Heterosexual / straight","45","[c]","21770","22350"
"Leaver Dept.","2022","Public Health England","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","AO","Heterosexual / straight","120","[c]","23820","23780"
"Leaver Dept.","2022","Public Health England","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","EO","Heterosexual / straight","315","[c]","27120","26880"
"Leaver Dept.","2022","Public Health England","London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","London","EO","Undeclared","40","[c]","27120","26880"
