"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","HEO","30","25","35070","36410"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","SEO","20","20","48540","50250"
"In post","2022","HM Prison and Probation Service","Bristol, City of","Outside London","Unknown","265","240","28520","26810"
"In post","2022","HM Prison and Probation Service","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bromley","London","Unknown","125","120","33090","30240"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","AA","85","80","22290","21790"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","AO","255","245","28960","30060"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","EO","135","125","31460","33520"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","HEO","75","70","35120","36600"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","SEO","45","40","48950","51150"
"In post","2022","HM Prison and Probation Service","Buckinghamshire","Outside London","Unknown","70","65","30670","31980"
"In post","2022","HM Prison and Probation Service","Calderdale and Kirklees","Outside London","Unknown","180","165","28930","28200"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","AA","190","170","21370","20890"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","AO","580","550","28690","28700"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","EO","160","155","31240","32240"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","G7","10","10","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","HEO","100","100","35250","36480"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","SEO","50","45","48000","48660"
"In post","2022","HM Prison and Probation Service","Cambridgeshire CC","Outside London","Unknown","160","150","29340","28200"
"In post","2022","HM Prison and Probation Service","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Camden and City of London","London","Unknown","45","45","34020","30200"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","AA","55","50","20750","20890"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","AO","255","240","25730","25210"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","EO","70","65","30150","31610"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","G6","10","10","75880","79340"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","G7","15","15","61860","56780"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","HEO","65","65","34720","36260"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","SEO","40","35","47860","49130"
"In post","2022","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","Outside London","Unknown","330","315","29990","28200"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","AA","40","40","21320","20890"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","AO","200","195","29170","30210"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","EO","45","40","30320","30220"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","HEO","25","25","36010","36710"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","SEO","20","20","51280","51150"
"In post","2022","HM Prison and Probation Service","Central Hampshire","Outside London","Unknown","20","15","29230","27050"
"In post","2022","HM Prison and Probation Service","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Central Valleys","Outside London","Unknown","135","130","29630","28200"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","AA","45","40","20910","20890"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","AO","165","155","26180","25610"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","EO","35","35","31130","32240"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","HEO","30","30","35290","36480"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","SEO","20","20","52160","51330"
"In post","2022","HM Prison and Probation Service","Cheshire East","Outside London","Unknown","95","85","28940","26410"
"In post","2022","HM Prison and Probation Service","Cheshire West and Chester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire West and Chester","Outside London","Unknown","130","120","28880","26310"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","AA","130","120","21110","20890"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","AO","625","580","26610","25710"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","EO","160","145","29920","28860"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","G6","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","G7","10","10","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","HEO","115","110","34750","36480"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","SEO","65","60","48030","47660"
"In post","2022","HM Prison and Probation Service","Chorley and West Lancashire","Outside London","Unknown","70","70","31290","32690"
"In post","2022","HM Prison and Probation Service","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Conwy and Denbighshire","Outside London","Unknown","85","85","28970","26310"
"In post","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","Unknown","95","85","29380","26310"
"In post","2022","HM Prison and Probation Service","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Coventry","Outside London","Unknown","95","90","29630","27700"
"In post","2022","HM Prison and Probation Service","Croydon","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Croydon","London","AO","130","130","24130","23760"
"In post","2022","HM Prison and Probation Service","Croydon","London","EO","205","200","29830","30110"
"In post","2022","HM Prison and Probation Service","Croydon","London","G6","25","25","77400","74850"
"In post","2022","HM Prison and Probation Service","Croydon","London","G7","50","50","66240","68240"
"In post","2022","HM Prison and Probation Service","Croydon","London","HEO","125","120","35720","34300"
"In post","2022","HM Prison and Probation Service","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Croydon","London","SEO","130","125","49390","46920"
"In post","2022","HM Prison and Probation Service","Croydon","London","Unknown","115","105","33970","33700"
"In post","2022","HM Prison and Probation Service","Darlington","Outside London","Unknown","65","65","26540","24090"
"In post","2022","HM Prison and Probation Service","Derby","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derby","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derby","Outside London","Unknown","220","195","28740","28200"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","AA","130","125","20730","20890"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","AO","535","500","26210","25700"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","EO","135","130","29840","30140"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","G6","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","G7","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","HEO","95","90","35030","36480"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","SEO","45","45","49060","49290"
"In post","2022","HM Prison and Probation Service","Devon CC","Outside London","Unknown","150","135","29770","28200"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","AA","140","125","20980","20890"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","AO","475","450","26990","26880"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","EO","125","120","29530","28720"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","G6","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","HEO","85","80","35750","36710"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","SEO","40","40","50520","50690"
"In post","2022","HM Prison and Probation Service","Dorset","Outside London","Unknown","70","60","28330","24800"
"In post","2022","HM Prison and Probation Service","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dudley","Outside London","Unknown","65","65","29670","28200"
"In post","2022","HM Prison and Probation Service","Durham","Outside London","AA","280","255","21120","20890"
