"Status","Year","Organisation","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","10","[c]","55600","48860"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","45","[c]","38240","39460"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","15","[c]","61740","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","45","[c]","46270","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","20","[c]","60840","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","20","[c]","58610","70500"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","London","245","[c]","39240","32320"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Scotland","Outside London","200","[c]","30760","25000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Wales","Outside London","10","[c]","55110","49750"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","65","[c]","36990","38000"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","London","London","20","[c]","42500","42670"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","East Midlands (England)","Outside London","60","[c]","22250","20970"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Ministry of Justice","West Midlands (England)","Outside London","155","[c]","22160","20970"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Scottish Government","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Scotland","Outside London","10","[c]","37650","41700"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","55","[c]","29780","32780"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","East of England","Outside London","10","[c]","30970","28670"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","London","London","150","[c]","40740","36330"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","North West (England)","Outside London","15","[c]","42090","39100"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","South West (England)","Outside London","15","[c]","26550","23390"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","West Midlands (England)","Outside London","15","[c]","47010","37270"
"New entrant CS","2022","Public Health England","Department of Health and Social Care","Yorkshire and The Humber","Outside London","25","[c]","37270","36330"
"New entrant CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","London","10","[c]","33050","31000"
"New entrant CS","2022","Registers of Scotland","Scottish Government","Scotland","Outside London","55","[c]","26690","22780"
"New entrant CS","2022","Revenue Scotland","Scottish Government","Scotland","Outside London","35","[c]","33690","29480"
"New entrant CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","40","[c]","21520","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East of England","Outside London","15","[c]","23290","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","145","[c]","21990","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","165","[c]","21630","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","20","[c]","22190","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","30","[c]","23220","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","50","[c]","21920","21300"
"New entrant CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","75","[c]","21880","21300"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Scotland","Outside London","305","[c]","23810","22000"
"New entrant CS","2022","Scottish Fiscal Commission","Scottish Government","Scotland","Outside London","10","[c]","37530","31540"
