"Status","Year","Age","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Public Guardian","Ministry of Justice","Female","30","[c]","21990","20970"
"Leaver Dept.","2022","20-29","Office of the Public Guardian","Ministry of Justice","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Public Health England","Department of Health and Social Care","Female","895","[c]","28610","26880"
"Leaver Dept.","2022","20-29","Public Health England","Department of Health and Social Care","Male","380","[c]","28580","26880"
"Leaver Dept.","2022","20-29","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Royal Fleet Auxiliary","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Courts and Tribunals Service","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Forestry","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Forestry","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government (excl. agencies)","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government (excl. agencies)","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Serious Fraud Office","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Serious Fraud Office","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Security Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Social Security Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Submarine Delivery Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Submarine Delivery Agency","Ministry of Defence","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Transport Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Transport Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Health Security Agency","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Health Security Agency","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","UK Statistics Authority","Female","50","[c]","31090","29540"
"Leaver Dept.","2022","20-29","UK Statistics Authority","UK Statistics Authority","Male","45","[c]","30360","29540"
"Leaver Dept.","2022","20-29","UK Statistics Authority","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Valuation Office Agency","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government (excl. agencies)","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government (excl. agencies)","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Office","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Female","295","[c]","47620","52560"
"Leaver Dept.","2022","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Male","265","[c]","45470","40600"
"Leaver Dept.","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Charity Commission","Charity Commission","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Companies House","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Companies House","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Competition and Markets Authority","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Criminal Injuries Compensation Authority","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Criminal Injuries Compensation Authority","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Commercial Service","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Commercial Service","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Office and Procurator Fiscal Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Crown Prosecution Service","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Defence Equipment and Support","Ministry of Defence","Female","50","[c]","32330","30250"
"Leaver Dept.","2022","30-39","Defence Equipment and Support","Ministry of Defence","Male","65","[c]","33840","34850"
"Leaver Dept.","2022","30-39","Defence Science and Technology Laboratory","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Defence Science and Technology Laboratory","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","80","[c]","47970","53380"
"Leaver Dept.","2022","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","105","[c]","50740","53380"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","45","[c]","50800","52190"
"Leaver Dept.","2022","30-39","Department for Education (excl. agencies)","Department for Education","Female","80","[c]","43680","40640"
"Leaver Dept.","2022","30-39","Department for Education (excl. agencies)","Department for Education","Male","65","[c]","44340","41750"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Department for International Trade","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for International Trade","Department for International Trade","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","45","[c]","46190","43140"
"Leaver Dept.","2022","30-39","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","45","[c]","44320","39600"
"Leaver Dept.","2022","30-39","Department for Transport (excl. agencies)","Department for Transport","Female","40","[c]","47050","46860"
"Leaver Dept.","2022","30-39","Department for Transport (excl. agencies)","Department for Transport","Male","50","[c]","44380","42890"
"Leaver Dept.","2022","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","455","[c]","28860","27570"
"Leaver Dept.","2022","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","395","[c]","29120","27570"
"Leaver Dept.","2022","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","165","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","135","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Driver and Vehicle Licensing Agency","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Driver and Vehicle Licensing Agency","Department for Transport","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Driver and Vehicle Standards Agency","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Driver and Vehicle Standards Agency","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Education and Skills Funding Agency","Department for Education","Female","10","[c]","[c]","[c]"
