"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","London","SEO","30","[c]","39950","40070"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Public Health England","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Queen Elizabeth II Centre","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Registers of Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Revenue Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","AO","460","[c]","21220","21300"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","EO","40","[c]","25000","24920"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Rural Payments Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","AA","95","[c]","20950","20950"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","AO","120","[c]","22030","22000"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Fiscal Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","AA","75","[c]","21970","21050"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","AO","80","[c]","24650","24400"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","EO","110","[c]","27350","27230"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","G7","70","[c]","52980","49860"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","HEO","170","[c]","32090","31540"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","SEO","140","[c]","41110","39660"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Housing Regulator","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Prison Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Public Pensions Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Serious Fraud Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Outside London","AA","195","[c]","21270","21050"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Outside London","EO","265","[c]","27460","27230"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Outside London","HEO","90","[c]","32060","31540"
"New entrant CS","2022","Declared non-disabled","Social Security Scotland","Outside London","SEO","45","[c]","40280","39660"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Standards and Testing Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
