"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Warwickshire CC","Outside London","65","[c]","25030","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Cumbria","Outside London","20","[c]","27970","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Essex","Outside London","15","[c]","29290","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Kent","Outside London","15","[c]","29830","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Lothian","Outside London","35","[c]","22890","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Northamptonshire","Outside London","40","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","40","[c]","30130","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","Outside London","35","[c]","27420","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","Outside London","40","[c]","26200","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Westminster","London","190","[c]","41020","36650"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wiltshire","Outside London","30","[c]","26920","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","125","[c]","23900","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wolverhampton","Outside London","35","[c]","25110","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Worcestershire CC","Outside London","45","[c]","25700","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","York","Outside London","20","[c]","27800","27570"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Westminster","London","405","[c]","45160","40650"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Glasgow City","Outside London","10","[c]","27850","23230"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Unknown","420","[c]","24530","21840"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Birmingham","Outside London","10","[c]","26810","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","25","[c]","31680","26470"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Dudley","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Ayrshire and North Ayrshire mainland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester North West","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Leeds","Outside London","15","[c]","25210","21840"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Mid Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North and North East Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
