"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","South West (England)","EO","10","[c]","26590","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Wales","AO","50","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Wales","EO","20","[c]","26770","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","AO","40","[c]","21290","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","EO","45","[c]","26690","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","AO","75","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","EO","30","[c]","26670","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","HEO","15","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","London","AO","15","[c]","22830","22750"
"New entrant CS","2022","HM Treasury","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","London","HEO","15","[c]","31940","32320"
"New entrant CS","2022","HM Treasury","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Economics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Knowledge and Information Management","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Legal","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","London","EO","15","[c]","27140","26750"
"New entrant CS","2022","HM Treasury","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","London","EO","15","[c]","24070","24300"
"New entrant CS","2022","HM Treasury","Policy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","London","G7","10","[c]","55080","53500"
"New entrant CS","2022","HM Treasury","Policy","London","HEO","100","[c]","30430","28500"
"New entrant CS","2022","HM Treasury","Policy","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Policy","North East (England)","G7","15","[c]","49500","49500"
"New entrant CS","2022","HM Treasury","Policy","North East (England)","HEO","20","[c]","29700","29320"
"New entrant CS","2022","HM Treasury","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Project Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Statistics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Tax","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","EO","35","[c]","28650","28650"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","G7","40","[c]","61810","61700"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","HEO","35","[c]","35650","35050"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","SEO","35","[c]","43080","41950"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","G7","20","[c]","56150","56550"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","HEO","15","[c]","30850","30820"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","G7","10","[c]","55920","56550"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","London","HEO","25","[c]","33600","32390"
"New entrant CS","2022","Home Office","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","North West (England)","G7","5","[c]","[c]","[c]"
