"Status","Year","Disability","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","National Crime Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Infrastructure Commission","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Records of Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Budget Responsibility","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Public Guardian","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Commercial","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Communications","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Knowledge and Information Management","London","60","[c]","46270","47090"
"Leaver Dept.","2022","Unknown","Public Health England","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","London","60","[c]","112300","114000"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","Outside London","70","[c]","106060","114000"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","London","345","[c]","45390","40570"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","Outside London","335","[c]","41370","36330"
"Leaver Dept.","2022","Unknown","Public Health England","Property","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","London","215","[c]","48110","46000"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","Outside London","505","[c]","44310","40650"
"Leaver Dept.","2022","Unknown","Public Health England","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Registers of Scotland","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Registers of Scotland","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Royal Fleet Auxiliary","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government (excl. agencies)","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Security Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Student Awards Agency for Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Submarine Delivery Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Submarine Delivery Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Teaching Regulation Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The National Archives","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Transport Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Export Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Operational Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Water Services Regulation Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Water Services Regulation Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Accountant in Bankruptcy","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
