"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Rural Payments Agency","Heterosexual / straight","140","[c]","22010","21300"
"New entrant CS","2022","White","Rural Payments Agency","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Rural Payments Agency","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Courts and Tribunals Service","Heterosexual / straight","120","[c]","25260","22000"
"New entrant CS","2022","White","Scottish Courts and Tribunals Service","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Fiscal Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Government (excl. agencies)","Heterosexual / straight","615","[c]","35140","31540"
"New entrant CS","2022","White","Scottish Government (excl. agencies)","LGBO","115","[c]","34470","31540"
"New entrant CS","2022","White","Scottish Government (excl. agencies)","Undeclared","50","[c]","34420","31540"
"New entrant CS","2022","White","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Prison Service","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Prison Service","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Prison Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Public Pensions Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Serious Fraud Office","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Social Security Scotland","Heterosexual / straight","655","[c]","27700","27230"
"New entrant CS","2022","White","Social Security Scotland","LGBO","105","[c]","26750","27230"
"New entrant CS","2022","White","Social Security Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Standards and Testing Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Student Awards Agency for Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Submarine Delivery Agency","Heterosexual / straight","155","[c]","36370","33000"
"New entrant CS","2022","White","Submarine Delivery Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Submarine Delivery Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Teaching Regulation Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","The Insolvency Service","Heterosexual / straight","35","[c]","29900","27140"
"New entrant CS","2022","White","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","The National Archives","Heterosexual / straight","40","[c]","35860","29400"
"New entrant CS","2022","White","The National Archives","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","The National Archives","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Transport Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Debt Management Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Export Finance","Heterosexual / straight","55","[c]","45710","43000"
"New entrant CS","2022","White","UK Export Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Health Security Agency","Heterosexual / straight","775","[c]","36220","32330"
"New entrant CS","2022","White","UK Health Security Agency","LGBO","110","[c]","31170","27930"
"New entrant CS","2022","White","UK Health Security Agency","Undeclared","120","[c]","34130","28590"
"New entrant CS","2022","White","UK Health Security Agency","Unknown","45","[c]","47180","40650"
"New entrant CS","2022","White","UK Hydrographic Office","Heterosexual / straight","55","[c]","26760","20420"
"New entrant CS","2022","White","UK Hydrographic Office","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Space Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Statistics Authority","Heterosexual / straight","620","[c]","29690","30210"
"New entrant CS","2022","White","UK Statistics Authority","LGBO","75","[c]","29810","30710"
"New entrant CS","2022","White","UK Statistics Authority","Undeclared","55","[c]","30340","30710"
"New entrant CS","2022","White","UK Statistics Authority","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Valuation Office Agency","Heterosexual / straight","180","[c]","26460","25000"
"New entrant CS","2022","White","Valuation Office Agency","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Valuation Office Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Valuation Office Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Vehicle Certification Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinary Medicines Directorate","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Water Services Regulation Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Water Services Regulation Authority","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Welsh Government (excl. agencies)","Heterosexual / straight","260","[c]","36180","31210"
"New entrant CS","2022","White","Welsh Government (excl. agencies)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Welsh Government (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Welsh Revenue Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Wilton Park","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
