"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Mixed","London","Unknown","40","40","33710","33700"
"In post","2022","30-39","Mixed","Outside London","AA","25","25","[c]","[c]"
"In post","2022","30-39","Mixed","Outside London","AO","350","320","23160","21430"
"In post","2022","30-39","Mixed","Outside London","EO","415","395","27330","27570"
"In post","2022","30-39","Mixed","Outside London","G6","20","20","[c]","[c]"
"In post","2022","30-39","Mixed","Outside London","G7","125","125","53310","52460"
"In post","2022","30-39","Mixed","Outside London","HEO","250","240","32840","33080"
"In post","2022","30-39","Mixed","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Mixed","Outside London","SEO","190","185","39750","39660"
"In post","2022","30-39","Mixed","Outside London","Unknown","120","115","27980","24970"
"In post","2022","30-39","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Overseas","G7","15","15","[c]","[c]"
"In post","2022","30-39","Mixed","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","30-39","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Overseas","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","EO","5","5","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","London","AO","25","25","[c]","[c]"
"In post","2022","30-39","Other ethnicity","London","EO","65","65","30190","30880"
"In post","2022","30-39","Other ethnicity","London","G6","35","30","67700","66230"
"In post","2022","30-39","Other ethnicity","London","G7","75","75","55420","54370"
"In post","2022","30-39","Other ethnicity","London","HEO","65","60","35590","35070"
"In post","2022","30-39","Other ethnicity","London","SCS level","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","London","SEO","45","45","41440","40600"
"In post","2022","30-39","Other ethnicity","London","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Outside London","AA","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Outside London","AO","75","70","23040","21260"
"In post","2022","30-39","Other ethnicity","Outside London","EO","75","70","27520","27310"
"In post","2022","30-39","Other ethnicity","Outside London","G6","5","5","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Outside London","G7","25","25","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Outside London","HEO","50","50","32130","32320"
"In post","2022","30-39","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Outside London","SEO","35","35","40320","40180"
"In post","2022","30-39","Other ethnicity","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","London","AA","10","5","[c]","[c]"
"In post","2022","30-39","Undeclared","London","AO","55","55","25900","24310"
"In post","2022","30-39","Undeclared","London","EO","145","135","30180","31060"
"In post","2022","30-39","Undeclared","London","G6","105","105","67320","66240"
"In post","2022","30-39","Undeclared","London","G7","230","225","56480","54850"
"In post","2022","30-39","Undeclared","London","HEO","140","135","36270","35570"
"In post","2022","30-39","Undeclared","London","SCS level","25","20","[c]","[c]"
"In post","2022","30-39","Undeclared","London","SEO","115","115","42740","41970"
"In post","2022","30-39","Undeclared","London","Unknown","25","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Outside London","AA","35","35","20390","19810"
"In post","2022","30-39","Undeclared","Outside London","AO","565","515","23460","21380"
"In post","2022","30-39","Undeclared","Outside London","EO","705","680","28000","27570"
"In post","2022","30-39","Undeclared","Outside London","G6","40","35","66210","66640"
"In post","2022","30-39","Undeclared","Outside London","G7","250","245","52230","51210"
"In post","2022","30-39","Undeclared","Outside London","HEO","450","445","32990","33040"
"In post","2022","30-39","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Outside London","SEO","395","390","40810","40180"
"In post","2022","30-39","Undeclared","Outside London","Unknown","80","80","33050","32690"
"In post","2022","30-39","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","G7","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","HEO","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","SEO","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","London","AA","45","45","23510","24080"
"In post","2022","30-39","Unknown","London","AO","315","305","28510","29020"
"In post","2022","30-39","Unknown","London","EO","580","560","30120","30750"
"In post","2022","30-39","Unknown","London","G6","520","505","67240","66200"
"In post","2022","30-39","Unknown","London","G7","1265","1245","56290","54700"
"In post","2022","30-39","Unknown","London","HEO","750","735","35160","34710"
"In post","2022","30-39","Unknown","London","SCS level","140","135","81620","75580"
"In post","2022","30-39","Unknown","London","SEO","705","695","42130","41820"
"In post","2022","30-39","Unknown","London","Unknown","85","80","31480","28690"
"In post","2022","30-39","Unknown","Outside London","AA","565","520","20890","20890"
"In post","2022","30-39","Unknown","Outside London","AO","4335","4025","23190","21300"
"In post","2022","30-39","Unknown","Outside London","EO","3720","3570","27560","26820"
"In post","2022","30-39","Unknown","Outside London","G6","210","200","68070","66610"
"In post","2022","30-39","Unknown","Outside London","G7","950","925","54330","53480"
"In post","2022","30-39","Unknown","Outside London","HEO","2175","2120","32820","33080"
"In post","2022","30-39","Unknown","Outside London","SCS level","25","20","[c]","[c]"
"In post","2022","30-39","Unknown","Outside London","SEO","1300","1265","40110","39780"
"In post","2022","30-39","Unknown","Outside London","Unknown","810","735","27060","24800"
"In post","2022","30-39","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","G6","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","G7","80","80","54110","53520"
"In post","2022","30-39","Unknown","Overseas","HEO","60","60","39410","38690"
"In post","2022","30-39","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","SEO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","AO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","EO","20","20","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","G7","15","15","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","HEO","35","35","32300","32000"
"In post","2022","30-39","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Unknown","Unknown","400","395","37180","34460"
"In post","2022","30-39","White","London","AA","65","65","23810","24080"
"In post","2022","30-39","White","London","AO","525","490","28780","26110"
"In post","2022","30-39","White","London","EO","1285","1245","30570","30200"
"In post","2022","30-39","White","London","G6","2010","1950","67250","66000"
"In post","2022","30-39","White","London","G7","4265","4145","55600","54700"
"In post","2022","30-39","White","London","HEO","1860","1815","35920","35070"
"In post","2022","30-39","White","London","SCS level","590","570","79250","75240"
"In post","2022","30-39","White","London","SEO","2190","2145","42700","41950"
"In post","2022","30-39","White","London","Unknown","200","190","35030","34770"
"In post","2022","30-39","White","Outside London","AA","1610","1480","20440","20890"
"In post","2022","30-39","White","Outside London","AO","13935","12730","23460","21680"
"In post","2022","30-39","White","Outside London","EO","15525","14675","27390","27380"
"In post","2022","30-39","White","Outside London","G6","975","940","65820","65280"
"In post","2022","30-39","White","Outside London","G7","4995","4835","52780","52070"
"In post","2022","30-39","White","Outside London","HEO","10910","10535","32820","33070"
"In post","2022","30-39","White","Outside London","SCS level","145","140","81050","76000"
"In post","2022","30-39","White","Outside London","SEO","8040","7790","40620","40040"
"In post","2022","30-39","White","Outside London","Unknown","3035","2830","30400","30210"
"In post","2022","30-39","White","Overseas","AO","10","10","[c]","[c]"
"In post","2022","30-39","White","Overseas","EO","35","35","27330","26670"
"In post","2022","30-39","White","Overseas","G6","65","65","64030","64000"
"In post","2022","30-39","White","Overseas","G7","220","220","54530","54470"
"In post","2022","30-39","White","Overseas","HEO","195","195","35080","34220"
"In post","2022","30-39","White","Overseas","SCS level","15","15","[c]","[c]"
"In post","2022","30-39","White","Overseas","SEO","90","90","43290","40660"
"In post","2022","30-39","White","Overseas","Unknown","40","40","[c]","[c]"
"In post","2022","30-39","White","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Unknown","AO","20","20","[c]","[c]"
"In post","2022","30-39","White","Unknown","EO","40","35","27700","27570"
"In post","2022","30-39","White","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Unknown","G7","20","20","[c]","[c]"
"In post","2022","30-39","White","Unknown","HEO","25","25","[c]","[c]"
"In post","2022","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","White","Unknown","SEO","15","15","[c]","[c]"
"In post","2022","30-39","White","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Asian","London","AA","35","35","23220","22460"
"In post","2022","40-49","Asian","London","AO","500","425","25710","25110"
"In post","2022","40-49","Asian","London","EO","1085","995","29970","29980"
"In post","2022","40-49","Asian","London","G6","255","245","69260","67790"
"In post","2022","40-49","Asian","London","G7","600","580","57110","56630"
"In post","2022","40-49","Asian","London","HEO","665","645","36030","35200"
"In post","2022","40-49","Asian","London","SCS level","115","115","89100","82780"
"In post","2022","40-49","Asian","London","SEO","580","570","43220","42280"
"In post","2022","40-49","Asian","London","Unknown","50","50","36620","37400"
"In post","2022","40-49","Asian","Outside London","AA","95","85","20440","19850"
"In post","2022","40-49","Asian","Outside London","AO","1415","1180","21830","21260"
"In post","2022","40-49","Asian","Outside London","EO","1555","1420","27150","27570"
"In post","2022","40-49","Asian","Outside London","G6","100","100","67310","65980"
"In post","2022","40-49","Asian","Outside London","G7","380","370","54200","53050"
"In post","2022","40-49","Asian","Outside London","HEO","715","685","33230","33080"
"In post","2022","40-49","Asian","Outside London","SCS level","40","35","85430","83070"
"In post","2022","40-49","Asian","Outside London","SEO","520","505","41560","40490"
"In post","2022","40-49","Asian","Outside London","Unknown","190","175","31590","29210"
"In post","2022","40-49","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","EO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","G6","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","G7","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","AO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","EO","10","10","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Black","London","AA","40","40","23970","24080"
"In post","2022","40-49","Black","London","AO","340","310","27060","25110"
"In post","2022","40-49","Black","London","EO","655","625","30410","31060"
"In post","2022","40-49","Black","London","G6","55","55","69180","68710"
"In post","2022","40-49","Black","London","G7","255","250","56790","56340"
"In post","2022","40-49","Black","London","HEO","385","380","36080","35200"
"In post","2022","40-49","Black","London","SCS level","20","20","[c]","[c]"
