"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","North East (England)","15","[c]","41070","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","North West (England)","40","[c]","39440","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South East (England)","25","[c]","44080","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South West (England)","75","[c]","39750","39150"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","West Midlands (England)","20","[c]","40410","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Yorkshire and The Humber","35","[c]","42830","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","London","15","[c]","39500","36490"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","North East (England)","10","[c]","32240","30710"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","North West (England)","10","[c]","38830","36340"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Yorkshire and The Humber","10","[c]","33310","29180"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","20","[c]","39890","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","South West (England)","25","[c]","33280","29930"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","50","[c]","22840","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","35","[c]","24560","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","25","[c]","34770","31460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","150","[c]","21900","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","225","[c]","21940","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","15","[c]","22660","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","85","[c]","26200","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","75","[c]","23310","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","10","[c]","23980","23110"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","40","[c]","23680","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","80","[c]","22840","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","120","[c]","22410","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","London","15","[c]","40050","29000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","East Midlands (England)","20","[c]","33290","33950"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","East of England","25","[c]","38000","37280"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","London","620","[c]","38610","32880"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","North East (England)","50","[c]","34480","31700"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","North West (England)","70","[c]","34500","30320"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Scotland","10","[c]","40660","36480"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","South East (England)","15","[c]","39510","37370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","South West (England)","175","[c]","35720","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","West Midlands (England)","60","[c]","39570","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Yorkshire and The Humber","105","[c]","35770","30680"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","East of England","10","[c]","26650","25010"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","London","15","[c]","36690","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","North West (England)","10","[c]","35740","28060"
