"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Kent","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Lancashire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Lancashire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Lancashire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Ulster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Milton Keynes","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Milton Keynes","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Monmouthshire and Newport","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Monmouthshire and Newport","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Monmouthshire and Newport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Monmouthshire and Newport","SEO/HEO","30","[c]","34170","31890"
"New entrant CS","2022","Declared disabled","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and North East Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Hampshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Lanarkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Lanarkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Northamptonshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Norwich and East Norfolk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Norwich and East Norfolk","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Norwich and East Norfolk","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Nottingham","AA/AO","45","[c]","21200","21250"
"New entrant CS","2022","Declared disabled","Nottingham","EO","30","[c]","26580","26590"
"New entrant CS","2022","Declared disabled","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Nottingham","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Nottingham","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Oxfordshire CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Oxfordshire CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Oxfordshire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Peterborough","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Plymouth","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Plymouth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Portsmouth","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Portsmouth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Powys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Powys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Redbridge and Waltham Forest","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Redbridge and Waltham Forest","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sandwell","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sandwell","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sefton","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sefton","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sefton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sefton","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sefton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sheffield","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sheffield","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sheffield","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Sheffield","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Solihull","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Solihull","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Somerset CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Somerset CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Somerset CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Hampshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Hampshire","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Hampshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Lanarkshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Lanarkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Teesside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Teesside","Unknown","10","[c]","[c]","[c]"
