"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Unknown","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Rail and Road","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Planning Inspectorate","South West (England)","Heterosexual / straight","30","30","37830","37530"
"In post","2022","Digital, Data & Technology","Planning Inspectorate","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Planning Inspectorate","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Planning Inspectorate","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Registers of Scotland","Scotland","Heterosexual / straight","50","50","39150","37710"
"In post","2022","Digital, Data & Technology","Registers of Scotland","Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Registers of Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Registers of Scotland","Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scotland","Unknown","60","60","37300","32000"
"In post","2022","Digital, Data & Technology","Scottish Prison Service","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Prison Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Prison Service","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Scottish Prison Service","Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","Digital, Data & Technology","Serious Fraud Office","London","Heterosexual / straight","50","50","43920","40170"
"In post","2022","Digital, Data & Technology","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Serious Fraud Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Serious Fraud Office","London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Submarine Delivery Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Submarine Delivery Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Submarine Delivery Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","Heterosexual / straight","50","45","36420","33160"
"In post","2022","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","The Insolvency Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
