"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","Shropshire and Staffordshire","Outside London","25","[c]","32540","26350"
"New entrant CS","2022","Property","West Midlands (England)","West Midlands","Outside London","60","[c]","44160","37300"
"New entrant CS","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","29150","33000"
"New entrant CS","2022","Property","Yorkshire and The Humber","South Yorkshire","Outside London","25","[c]","30820","25000"
"New entrant CS","2022","Property","Yorkshire and The Humber","West Yorkshire","Outside London","45","[c]","38080","35900"
"New entrant CS","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","30910","29360"
"New entrant CS","2022","Security","East Midlands (England)","Lincolnshire","Outside London","15","[c]","26260","26350"
"New entrant CS","2022","Security","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","East Anglia","Outside London","50","[c]","29310","26350"
"New entrant CS","2022","Security","East of England","Essex","Outside London","15","[c]","30550","25000"
"New entrant CS","2022","Security","London","Inner London - East","London","25","[c]","39190","31390"
"New entrant CS","2022","Security","London","Inner London - West","London","110","[c]","33920","31590"
"New entrant CS","2022","Security","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Outer London - West and North West","London","30","[c]","28700","28700"
"New entrant CS","2022","Security","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Cumbria","Outside London","15","[c]","30120","26750"
"New entrant CS","2022","Security","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Northern Ireland","Outside London","20","[c]","23570","19810"
"New entrant CS","2022","Security","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Highlands and Islands","Outside London","15","[c]","27970","25000"
"New entrant CS","2022","Security","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","West Central Scotland","Outside London","135","[c]","27330","23540"
"New entrant CS","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","80","[c]","26430","25540"
"New entrant CS","2022","Security","South East (England)","Hampshire and Isle of Wight","Outside London","40","[c]","25350","24540"
"New entrant CS","2022","Security","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Devon","Outside London","35","[c]","26530","24270"
"New entrant CS","2022","Security","South West (England)","Dorset and Somerset","Outside London","15","[c]","27940","25000"
"New entrant CS","2022","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","[c]","27960","25000"
"New entrant CS","2022","Security","Unknown","Unknown","Unknown","25","[c]","32380","27500"
"New entrant CS","2022","Security","Wales","East Wales","Outside London","15","[c]","30320","25000"
"New entrant CS","2022","Security","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","[c]","25940","25000"
"New entrant CS","2022","Security","West Midlands (England)","West Midlands","Outside London","10","[c]","30060","27700"
"New entrant CS","2022","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","North Yorkshire","Outside London","70","[c]","28220","25210"
"New entrant CS","2022","Security","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","85","[c]","26360","21260"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","70","[c]","23730","21680"
"New entrant CS","2022","Unknown","East Midlands (England)","Lincolnshire","Outside London","65","[c]","27730","26350"
"New entrant CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","85","[c]","29260","27570"
"New entrant CS","2022","Unknown","East of England","East Anglia","Outside London","115","[c]","28410","21260"
"New entrant CS","2022","Unknown","East of England","Essex","Outside London","85","[c]","28350","24880"
"New entrant CS","2022","Unknown","London","Inner London - East","London","50","[c]","30990","31060"
"New entrant CS","2022","Unknown","London","Inner London - West","London","545","[c]","36070","33650"
"New entrant CS","2022","Unknown","London","Outer London - East and North East","London","25","[c]","31110","31060"
"New entrant CS","2022","Unknown","London","Outer London - South","London","415","[c]","36240","28650"
"New entrant CS","2022","Unknown","London","Outer London - West and North West","London","180","[c]","29520","28650"
"New entrant CS","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","300","[c]","26950","24880"
"New entrant CS","2022","Unknown","North East (England)","Tees Valley and Durham","Outside London","40","[c]","25150","24880"
"New entrant CS","2022","Unknown","North West (England)","Cheshire","Outside London","25","[c]","28320","21170"
"New entrant CS","2022","Unknown","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","Greater Manchester","Outside London","335","[c]","32510","27570"
"New entrant CS","2022","Unknown","North West (England)","Lancashire","Outside London","100","[c]","26510","21260"
"New entrant CS","2022","Unknown","North West (England)","Merseyside","Outside London","430","[c]","24540","24880"
"New entrant CS","2022","Unknown","Northern Ireland","Northern Ireland","Outside London","75","[c]","27520","24880"
"New entrant CS","2022","Unknown","Overseas","Overseas","Overseas","35","[c]","37720","36960"
"New entrant CS","2022","Unknown","Scotland","Eastern Scotland","Outside London","1970","[c]","31780","27230"
"New entrant CS","2022","Unknown","Scotland","Highlands and Islands","Outside London","65","[c]","28310","27230"
"New entrant CS","2022","Unknown","Scotland","North Eastern Scotland","Outside London","125","[c]","30720","27230"
"New entrant CS","2022","Unknown","Scotland","Southern Scotland","Outside London","170","[c]","26240","27230"
"New entrant CS","2022","Unknown","Scotland","West Central Scotland","Outside London","1460","[c]","30810","27230"
"New entrant CS","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","160","[c]","29150","26350"
"New entrant CS","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","205","[c]","30730","25000"
"New entrant CS","2022","Unknown","South East (England)","Kent","Outside London","200","[c]","25230","24880"
"New entrant CS","2022","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","140","[c]","30490","25770"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","35","[c]","25850","21260"
"New entrant CS","2022","Unknown","South West (England)","Devon","Outside London","60","[c]","27550","24150"
"New entrant CS","2022","Unknown","South West (England)","Dorset and Somerset","Outside London","55","[c]","24760","21260"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","165","[c]","31460","26350"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","205","[c]","24100","16190"
"New entrant CS","2022","Unknown","Wales","East Wales","Outside London","365","[c]","31620","25860"
"New entrant CS","2022","Unknown","Wales","West Wales and The Valleys","Outside London","205","[c]","31270","27570"
"New entrant CS","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","35","[c]","24480","24880"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","85","[c]","31120","27570"
"New entrant CS","2022","Unknown","West Midlands (England)","West Midlands","Outside London","210","[c]","25730","24880"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","23640","24880"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","60","[c]","30640","25000"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","280","[c]","29290","24880"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","280","[c]","28320","24880"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
