"Status","Year","Region_ITL3","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Female","Heterosexual / straight","45","[c]","33340","27570"
"Leaver Dept.","2022","Coventry","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Female","Heterosexual / straight","95","[c]","39830","34320"
"Leaver Dept.","2022","Croydon","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Female","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Male","Heterosexual / straight","70","[c]","41200","35200"
"Leaver Dept.","2022","Croydon","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Male","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Female","Heterosexual / straight","50","[c]","34260","28980"
"Leaver Dept.","2022","Devon CC","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Female","Heterosexual / straight","40","[c]","28400","23450"
"Leaver Dept.","2022","Durham","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
