"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Legal","London","EO","30","[c]","28300","27640"
"New entrant CS","2022","30-39","Legal","London","G6/G7","105","[c]","55120","51200"
"New entrant CS","2022","30-39","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","London","SEO/HEO","25","[c]","41300","43920"
"New entrant CS","2022","30-39","Legal","Outside London","AA/AO","25","[c]","20790","20440"
"New entrant CS","2022","30-39","Legal","Outside London","EO","20","[c]","26610","26590"
"New entrant CS","2022","30-39","Legal","Outside London","G6/G7","65","[c]","51230","52080"
"New entrant CS","2022","30-39","Legal","Outside London","SEO/HEO","60","[c]","39340","40000"
"New entrant CS","2022","30-39","No function","London","AA/AO","235","[c]","27060","26020"
"New entrant CS","2022","30-39","No function","London","EO","405","[c]","29870","31060"
"New entrant CS","2022","30-39","No function","London","G6/G7","290","[c]","56980","54110"
"New entrant CS","2022","30-39","No function","London","SCS level","25","[c]","82110","80000"
"New entrant CS","2022","30-39","No function","London","SEO/HEO","660","[c]","36620","36330"
"New entrant CS","2022","30-39","No function","London","Unknown","210","[c]","31950","28690"
"New entrant CS","2022","30-39","No function","Outside London","AA/AO","3290","[c]","22150","21260"
"New entrant CS","2022","30-39","No function","Outside London","EO","1615","[c]","27060","27570"
"New entrant CS","2022","30-39","No function","Outside London","G6/G7","250","[c]","52160","49530"
"New entrant CS","2022","30-39","No function","Outside London","SCS level","15","[c]","85300","84560"
"New entrant CS","2022","30-39","No function","Outside London","SEO/HEO","1170","[c]","34330","33080"
"New entrant CS","2022","30-39","No function","Outside London","Unknown","1600","[c]","26360","24800"
"New entrant CS","2022","30-39","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","AA/AO","25","[c]","21720","21110"
"New entrant CS","2022","30-39","No function","Unknown","EO","10","[c]","28940","28430"
"New entrant CS","2022","30-39","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","SEO/HEO","15","[c]","31100","29180"
"New entrant CS","2022","30-39","No function","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","G6/G7","30","[c]","57100","54790"
"New entrant CS","2022","30-39","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","SEO/HEO","35","[c]","40780","42150"
"New entrant CS","2022","30-39","Project Delivery","Outside London","AA/AO","20","[c]","21370","21260"
"New entrant CS","2022","30-39","Project Delivery","Outside London","EO","70","[c]","23350","24000"
"New entrant CS","2022","30-39","Project Delivery","Outside London","G6/G7","50","[c]","52700","52050"
"New entrant CS","2022","30-39","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outside London","SEO/HEO","245","[c]","35950","34430"
"New entrant CS","2022","30-39","Project Delivery","Outside London","Unknown","40","[c]","36580","38250"
"New entrant CS","2022","30-39","Property","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","London","G6/G7","10","[c]","57330","55000"
"New entrant CS","2022","30-39","Property","London","SEO/HEO","20","[c]","39310","40450"
"New entrant CS","2022","30-39","Property","Outside London","AA/AO","75","[c]","21980","21750"
"New entrant CS","2022","30-39","Property","Outside London","EO","50","[c]","25410","25000"
"New entrant CS","2022","30-39","Property","Outside London","G6/G7","30","[c]","55810","53500"
"New entrant CS","2022","30-39","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Outside London","SEO/HEO","65","[c]","35400","33080"
"New entrant CS","2022","30-39","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","SEO/HEO","15","[c]","38800","40520"
"New entrant CS","2022","30-39","Security","Outside London","AA/AO","110","[c]","25210","24720"
"New entrant CS","2022","30-39","Security","Outside London","EO","15","[c]","27610","26350"
"New entrant CS","2022","30-39","Security","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Outside London","SEO/HEO","25","[c]","33370","32000"
"New entrant CS","2022","30-39","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","AA/AO","20","[c]","24720","25630"
"New entrant CS","2022","30-39","Unknown","London","EO","90","[c]","29420","28650"
"New entrant CS","2022","30-39","Unknown","London","G6/G7","40","[c]","61550","57430"
"New entrant CS","2022","30-39","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","SEO/HEO","80","[c]","39680","41920"
"New entrant CS","2022","30-39","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Outside London","AA/AO","700","[c]","21640","21170"
"New entrant CS","2022","30-39","Unknown","Outside London","EO","745","[c]","26640","27230"
"New entrant CS","2022","30-39","Unknown","Outside London","G6/G7","185","[c]","56430","53480"
"New entrant CS","2022","30-39","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Outside London","SEO/HEO","580","[c]","36010","35000"
"New entrant CS","2022","30-39","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","25","[c]","19480","16190"
"New entrant CS","2022","40-49","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","London","G6/G7","25","[c]","65240","61550"
"New entrant CS","2022","40-49","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","London","SEO/HEO","15","[c]","38080","38590"
"New entrant CS","2022","40-49","Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Analysis","Outside London","EO","10","[c]","24750","25010"
"New entrant CS","2022","40-49","Analysis","Outside London","G6/G7","15","[c]","55910","53010"
"New entrant CS","2022","40-49","Analysis","Outside London","SEO/HEO","60","[c]","34890","35590"
"New entrant CS","2022","40-49","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","London","G6/G7","25","[c]","64200","65000"
"New entrant CS","2022","40-49","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","London","SEO/HEO","15","[c]","40240","40350"
"New entrant CS","2022","40-49","Commercial","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Outside London","EO","20","[c]","26130","26350"
"New entrant CS","2022","40-49","Commercial","Outside London","G6/G7","60","[c]","66080","65000"
"New entrant CS","2022","40-49","Commercial","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Outside London","SEO/HEO","55","[c]","34630","35900"
"New entrant CS","2022","40-49","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","London","G6/G7","20","[c]","59220","55000"
"New entrant CS","2022","40-49","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","London","SEO/HEO","15","[c]","40910","41890"
"New entrant CS","2022","40-49","Communications","Outside London","AA/AO","15","[c]","21250","21250"
"New entrant CS","2022","40-49","Communications","Outside London","EO","90","[c]","26590","26590"
"New entrant CS","2022","40-49","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Outside London","SEO/HEO","40","[c]","34180","33080"
"New entrant CS","2022","40-49","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","London","AA/AO","15","[c]","25140","25110"
"New entrant CS","2022","40-49","Counter Fraud","London","EO","20","[c]","30640","30750"
"New entrant CS","2022","40-49","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","London","SEO/HEO","15","[c]","37750","37610"
"New entrant CS","2022","40-49","Counter Fraud","Outside London","AA/AO","70","[c]","21790","21260"
"New entrant CS","2022","40-49","Counter Fraud","Outside London","EO","105","[c]","27190","27570"
"New entrant CS","2022","40-49","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Outside London","SEO/HEO","35","[c]","34340","33080"
"New entrant CS","2022","40-49","Debt","Outside London","AA/AO","135","[c]","21300","21250"
"New entrant CS","2022","40-49","Debt","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","London","EO","10","[c]","27430","28310"
"New entrant CS","2022","40-49","Digital, Data & Technology","London","G6/G7","50","[c]","59880","58250"
"New entrant CS","2022","40-49","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","London","SEO/HEO","75","[c]","39910","40600"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","AA/AO","20","[c]","21720","21170"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","EO","55","[c]","26860","26370"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","G6/G7","165","[c]","54020","52080"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","SEO/HEO","190","[c]","36220","36050"
"New entrant CS","2022","40-49","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","SEO/HEO","25","[c]","39690","39800"
"New entrant CS","2022","40-49","Finance","Outside London","AA/AO","20","[c]","21260","21250"
"New entrant CS","2022","40-49","Finance","Outside London","EO","35","[c]","25160","25210"
"New entrant CS","2022","40-49","Finance","Outside London","G6/G7","30","[c]","53580","49970"
"New entrant CS","2022","40-49","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Outside London","SEO/HEO","80","[c]","36630","36500"
"New entrant CS","2022","40-49","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Outside London","AA/AO","75","[c]","21270","21300"
"New entrant CS","2022","40-49","Grants Management","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","London","EO","20","[c]","28270","26960"
"New entrant CS","2022","40-49","Human Resources","London","G6/G7","10","[c]","61880","64500"
"New entrant CS","2022","40-49","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","London","SEO/HEO","20","[c]","38510","37970"
"New entrant CS","2022","40-49","Human Resources","Outside London","AA/AO","35","[c]","21420","21170"
"New entrant CS","2022","40-49","Human Resources","Outside London","EO","50","[c]","26090","26350"
"New entrant CS","2022","40-49","Human Resources","Outside London","G6/G7","45","[c]","53830","53060"
"New entrant CS","2022","40-49","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Outside London","SEO/HEO","75","[c]","35100","35900"
"New entrant CS","2022","40-49","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
