"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Suffolk CC","Outside London","10","10","60520","60930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Essex Haven Gateway","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","West Essex","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","69170","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","210","195","36930","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","15","15","63490","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester North East","Outside London","15","15","52720","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester North West","Outside London","15","15","57650","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester South East","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","Outside London","355","340","33420","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Central Hampshire","Outside London","15","15","63430","63430"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","North Hampshire","Outside London","10","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","10","10","62840","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","20","20","68440","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Westminster","London","190","185","48230","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","East Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Chorley and West Lancashire","Outside London","10","10","62060","70000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Mid Lancashire","Outside London","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","20","20","58330","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Lincolnshire CC","Outside London","10","10","58080","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","East Merseyside","Outside London","10","10","67660","67500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","Sefton","Outside London","10","10","63340","57930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","Wirral","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","North Yorkshire CC","Outside London","20","20","69490","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","York","Outside London","15","15","51200","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Tyneside","Outside London","15","15","62170","51360"
