"Status","Year","Age","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","Unknown","85","[c]","20260","16190"
"New entrant CS","2022","20-29","Ministry of Justice","London","Heterosexual / straight","475","[c]","28860","28310"
"New entrant CS","2022","20-29","Ministry of Justice","London","LGBO","65","[c]","29860","30120"
"New entrant CS","2022","20-29","Ministry of Justice","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","London","Unknown","515","[c]","28750","28310"
"New entrant CS","2022","20-29","Ministry of Justice","Outside London","Heterosexual / straight","2935","[c]","23460","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Outside London","LGBO","435","[c]","23590","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Outside London","Undeclared","145","[c]","23450","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Outside London","Unknown","1920","[c]","23200","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","London","Heterosexual / straight","50","[c]","35120","36200"
"New entrant CS","2022","20-29","National Crime Agency","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Outside London","Heterosexual / straight","70","[c]","30240","28840"
"New entrant CS","2022","20-29","National Crime Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","London","Heterosexual / straight","95","[c]","28930","25750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","55","[c]","26690","23450"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Outside London","Heterosexual / straight","695","[c]","26340","24400"
"New entrant CS","2022","20-29","Scottish Government","Outside London","LGBO","175","[c]","26640","27230"
"New entrant CS","2022","20-29","Scottish Government","Outside London","Undeclared","65","[c]","28460","27230"
"New entrant CS","2022","20-29","Scottish Government","Outside London","Unknown","690","[c]","25480","22000"
"New entrant CS","2022","20-29","The National Archives","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","London","Heterosexual / straight","45","[c]","33850","31460"
"New entrant CS","2022","20-29","UK Export Finance","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Outside London","Heterosexual / straight","290","[c]","26400","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","Outside London","LGBO","50","[c]","28200","30710"
"New entrant CS","2022","20-29","UK Statistics Authority","Outside London","Undeclared","35","[c]","27260","30210"
"New entrant CS","2022","20-29","UK Statistics Authority","Outside London","Unknown","45","[c]","25000","23880"
"New entrant CS","2022","20-29","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Outside London","Heterosexual / straight","70","[c]","27460","25860"
"New entrant CS","2022","20-29","Welsh Government","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","London","Heterosexual / straight","125","[c]","43230","50500"
"New entrant CS","2022","30-39","Attorney General's Departments","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Outside London","Heterosexual / straight","95","[c]","37020","38000"
"New entrant CS","2022","30-39","Attorney General's Departments","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","London","Heterosexual / straight","80","[c]","44740","40600"
"New entrant CS","2022","30-39","Cabinet Office","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","London","Unknown","75","[c]","54850","54700"
"New entrant CS","2022","30-39","Cabinet Office","Outside London","Heterosexual / straight","105","[c]","39320","34860"
"New entrant CS","2022","30-39","Cabinet Office","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Outside London","Unknown","70","[c]","52040","61710"
"New entrant CS","2022","30-39","Cabinet Office","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Unknown","LGBO","5","[c]","[c]","[c]"
