"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","40","[c]","27080","27850"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","80","[c]","56800","53130"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","130","[c]","35670","33960"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","AA/AO","Heterosexual / straight","75","[c]","22060","21840"
"Leaver Dept.","2022","Department for Transport","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Heterosexual / straight","65","[c]","27530","26580"
"Leaver Dept.","2022","Department for Transport","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","EO","Unknown","50","[c]","28510","29970"
"Leaver Dept.","2022","Department for Transport","G6/G7","Heterosexual / straight","65","[c]","57770","54760"
"Leaver Dept.","2022","Department for Transport","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Heterosexual / straight","175","[c]","37100","35650"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","SEO/HEO","Unknown","60","[c]","36920","35240"
"Leaver Dept.","2022","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","AA/AO","Heterosexual / straight","375","[c]","21370","21260"
"Leaver Dept.","2022","Department for Work and Pensions","AA/AO","LGBO","30","[c]","21190","21260"
"Leaver Dept.","2022","Department for Work and Pensions","AA/AO","Undeclared","30","[c]","21290","21260"
"Leaver Dept.","2022","Department for Work and Pensions","AA/AO","Unknown","85","[c]","21280","21260"
"Leaver Dept.","2022","Department for Work and Pensions","EO","Heterosexual / straight","1360","[c]","28260","27570"
"Leaver Dept.","2022","Department for Work and Pensions","EO","LGBO","125","[c]","28040","27570"
"Leaver Dept.","2022","Department for Work and Pensions","EO","Undeclared","120","[c]","27850","27570"
"Leaver Dept.","2022","Department for Work and Pensions","EO","Unknown","260","[c]","28030","27570"
"Leaver Dept.","2022","Department for Work and Pensions","G6/G7","Heterosexual / straight","75","[c]","55580","54070"
"Leaver Dept.","2022","Department for Work and Pensions","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","G6/G7","Unknown","40","[c]","57770","54070"
"Leaver Dept.","2022","Department for Work and Pensions","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","375","[c]","35040","34290"
"Leaver Dept.","2022","Department for Work and Pensions","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","SEO/HEO","Undeclared","60","[c]","35330","33330"
"Leaver Dept.","2022","Department for Work and Pensions","SEO/HEO","Unknown","105","[c]","35680","35310"
"Leaver Dept.","2022","Department of Health and Social Care","AA/AO","Heterosexual / straight","600","[c]","21420","21570"
"Leaver Dept.","2022","Department of Health and Social Care","AA/AO","LGBO","50","[c]","21280","20400"
"Leaver Dept.","2022","Department of Health and Social Care","AA/AO","Undeclared","85","[c]","21080","19880"
"Leaver Dept.","2022","Department of Health and Social Care","AA/AO","Unknown","85","[c]","21430","22030"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Heterosexual / straight","715","[c]","25720","26260"
"Leaver Dept.","2022","Department of Health and Social Care","EO","LGBO","50","[c]","25470","25310"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Undeclared","220","[c]","25860","26880"
"Leaver Dept.","2022","Department of Health and Social Care","EO","Unknown","90","[c]","27120","27900"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Heterosexual / straight","1165","[c]","57830","54080"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","LGBO","80","[c]","58840","54710"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Undeclared","515","[c]","59290","54560"
"Leaver Dept.","2022","Department of Health and Social Care","G6/G7","Unknown","410","[c]","59310","56410"
"Leaver Dept.","2022","Department of Health and Social Care","SCS level","Heterosexual / straight","255","[c]","104140","102410"
"Leaver Dept.","2022","Department of Health and Social Care","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","SCS level","Undeclared","110","[c]","103740","100800"
"Leaver Dept.","2022","Department of Health and Social Care","SCS level","Unknown","90","[c]","117500","114000"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","1985","[c]","35670","36330"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","LGBO","165","[c]","35130","36330"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Undeclared","705","[c]","36150","36330"
"Leaver Dept.","2022","Department of Health and Social Care","SEO/HEO","Unknown","370","[c]","38070","38330"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Heterosexual / straight","40","[c]","36840","37910"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","G6/G7","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","35","[c]","37990","38600"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","145","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","AA/AO","Unknown","580","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","EO","Unknown","260","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","G6/G7","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","SEO/HEO","Unknown","300","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","G6/G7","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SEO/HEO","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Heterosexual / straight","140","[c]","22060","21680"
"Leaver Dept.","2022","Home Office","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Heterosexual / straight","405","[c]","26280","25220"
"Leaver Dept.","2022","Home Office","EO","LGBO","30","[c]","26060","24970"
"Leaver Dept.","2022","Home Office","EO","Undeclared","35","[c]","26950","26160"
"Leaver Dept.","2022","Home Office","EO","Unknown","65","[c]","26720","24890"
"Leaver Dept.","2022","Home Office","G6/G7","Heterosexual / straight","155","[c]","61490","57770"
"Leaver Dept.","2022","Home Office","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Heterosexual / straight","285","[c]","37280","36590"
"Leaver Dept.","2022","Home Office","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Undeclared","40","[c]","37290","37310"
"Leaver Dept.","2022","Home Office","SEO/HEO","Unknown","110","[c]","36110","35440"
"Leaver Dept.","2022","Home Office","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","AA/AO","Heterosexual / straight","100","[c]","21540","21170"
"Leaver Dept.","2022","Ministry of Defence","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","EO","Heterosexual / straight","175","[c]","25400","26670"
