"Status","Year","Disability","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Public Guardian","Outside London","Female","50","[c]","23710","21070"
"Leaver Dept.","2022","Declared non-disabled","Office of the Public Guardian","Outside London","Male","40","[c]","24290","21170"
"Leaver Dept.","2022","Declared non-disabled","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectorate","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectorate","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Public Health England","London","Female","1370","[c]","42070","37080"
"Leaver Dept.","2022","Declared non-disabled","Public Health England","London","Male","645","[c]","46280","40070"
"Leaver Dept.","2022","Declared non-disabled","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Public Health England","Outside London","Female","1585","[c]","37040","30760"
"Leaver Dept.","2022","Declared non-disabled","Public Health England","Outside London","Male","715","[c]","41840","36330"
"Leaver Dept.","2022","Declared non-disabled","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Registers of Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Registers of Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Rural Payments Agency","Outside London","Female","45","[c]","26310","24920"
"Leaver Dept.","2022","Declared non-disabled","Rural Payments Agency","Outside London","Male","30","[c]","28710","25190"
"Leaver Dept.","2022","Declared non-disabled","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Forestry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Forestry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Forestry","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Forestry","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Serious Fraud Office","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Serious Fraud Office","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Security Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Security Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Submarine Delivery Agency","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The Insolvency Service","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The Insolvency Service","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Transport Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Export Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
