"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Lincolnshire CC","Unknown","Unknown","50","45","33480","34340"
"In post","2022","40-49","Lisburn and Castlereagh","AA/AO","AA","25","25","20370","20560"
"In post","2022","40-49","Lisburn and Castlereagh","AA/AO","AO","25","25","22080","22130"
"In post","2022","40-49","Lisburn and Castlereagh","EO","EO","30","30","26400","26580"
"In post","2022","40-49","Lisburn and Castlereagh","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lisburn and Castlereagh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lisburn and Castlereagh","SEO/HEO","HEO","10","10","32720","33300"
"In post","2022","40-49","Lisburn and Castlereagh","SEO/HEO","SEO","10","10","39410","40000"
"In post","2022","40-49","Lisburn and Castlereagh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Liverpool","AA/AO","AA","50","40","19610","19200"
"In post","2022","40-49","Liverpool","AA/AO","AO","780","700","21960","21680"
"In post","2022","40-49","Liverpool","EO","EO","785","735","26190","26340"
"In post","2022","40-49","Liverpool","G6/G7","G6","85","85","66780","67000"
"In post","2022","40-49","Liverpool","G6/G7","G7","250","245","53370","54160"
"In post","2022","40-49","Liverpool","SCS level","SCS level","20","20","89160","75740"
"In post","2022","40-49","Liverpool","SEO/HEO","HEO","490","475","32210","33080"
"In post","2022","40-49","Liverpool","SEO/HEO","SEO","350","340","39060","39360"
"In post","2022","40-49","Liverpool","Unknown","Unknown","105","95","31120","28200"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AO","25","25","26370","25940"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","EO","30","30","29120","28980"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","HEO","10","10","37040","36440"
"In post","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Luton","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Luton","AA/AO","AO","15","10","21460","21380"
"In post","2022","40-49","Luton","EO","EO","65","60","27330","27570"
"In post","2022","40-49","Luton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Luton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Luton","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Luton","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","40-49","Luton","Unknown","Unknown","20","15","29800","30210"
"In post","2022","40-49","Manchester","AA/AO","AA","35","35","20390","20890"
"In post","2022","40-49","Manchester","AA/AO","AO","285","265","22280","21410"
"In post","2022","40-49","Manchester","EO","EO","540","520","26690","26820"
"In post","2022","40-49","Manchester","G6/G7","G6","140","140","67320","66630"
"In post","2022","40-49","Manchester","G6/G7","G7","350","335","53500","52090"
"In post","2022","40-49","Manchester","SCS level","SCS level","35","35","88950","89100"
"In post","2022","40-49","Manchester","SEO/HEO","HEO","405","390","32470","32340"
"In post","2022","40-49","Manchester","SEO/HEO","SEO","375","365","39540","39850"
"In post","2022","40-49","Manchester","Unknown","Unknown","95","90","32430","30210"
"In post","2022","40-49","Medway","AA/AO","AA","20","20","20800","20890"
"In post","2022","40-49","Medway","AA/AO","AO","90","80","26230","25110"
"In post","2022","40-49","Medway","EO","EO","100","90","30270","29290"
"In post","2022","40-49","Medway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","40-49","Medway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Medway","SEO/HEO","HEO","60","60","38130","37280"
"In post","2022","40-49","Medway","SEO/HEO","SEO","25","25","46440","46650"
"In post","2022","40-49","Medway","Unknown","Unknown","10","10","31110","27900"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","EO","EO","75","70","31580","31060"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","20","15","39320","37640"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","10","10","44470","43980"
"In post","2022","40-49","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","15","10","36430","37580"
"In post","2022","40-49","Mid and East Antrim","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid and East Antrim","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","40-49","Mid Kent","AA/AO","AO","35","30","24650","23960"
"In post","2022","40-49","Mid Kent","EO","EO","55","55","28680","29290"
"In post","2022","40-49","Mid Kent","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","40-49","Mid Kent","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","40-49","Mid Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Mid Kent","SEO/HEO","HEO","15","15","34620","34290"
"In post","2022","40-49","Mid Kent","SEO/HEO","SEO","20","20","41080","39770"
"In post","2022","40-49","Mid Kent","Unknown","Unknown","35","35","31960","33800"
"In post","2022","40-49","Mid Lancashire","AA/AO","AA","30","25","20400","20480"
"In post","2022","40-49","Mid Lancashire","AA/AO","AO","665","575","21820","21260"
"In post","2022","40-49","Mid Lancashire","EO","EO","375","350","27410","27570"
"In post","2022","40-49","Mid Lancashire","G6/G7","G6","25","25","68490","66610"
"In post","2022","40-49","Mid Lancashire","G6/G7","G7","95","95","54080","55210"
"In post","2022","40-49","Mid Lancashire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","40-49","Mid Lancashire","SEO/HEO","HEO","175","165","33250","33370"
"In post","2022","40-49","Mid Lancashire","SEO/HEO","SEO","125","120","41550","40520"
"In post","2022","40-49","Mid Lancashire","Unknown","Unknown","55","50","35160","34340"
"In post","2022","40-49","Milton Keynes","AA/AO","AA","25","25","23250","21790"
"In post","2022","40-49","Milton Keynes","AA/AO","AO","100","95","26140","25000"
"In post","2022","40-49","Milton Keynes","EO","EO","115","110","28350","27570"
"In post","2022","40-49","Milton Keynes","G6/G7","G6","10","10","74210","71300"
"In post","2022","40-49","Milton Keynes","G6/G7","G7","35","35","59860","59010"
"In post","2022","40-49","Milton Keynes","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Milton Keynes","SEO/HEO","HEO","80","75","35160","34350"
"In post","2022","40-49","Milton Keynes","SEO/HEO","SEO","50","50","45570","44110"
"In post","2022","40-49","Milton Keynes","Unknown","Unknown","15","15","27720","26110"
"In post","2022","40-49","Monmouthshire and Newport","AA/AO","AA","10","10","19780","19030"
"In post","2022","40-49","Monmouthshire and Newport","AA/AO","AO","190","165","21520","21260"
"In post","2022","40-49","Monmouthshire and Newport","EO","EO","250","225","26020","25220"
"In post","2022","40-49","Monmouthshire and Newport","G6/G7","G6","95","95","64120","62720"
"In post","2022","40-49","Monmouthshire and Newport","G6/G7","G7","310","300","55130","52650"
"In post","2022","40-49","Monmouthshire and Newport","SCS level","SCS level","20","20","76500","72420"
"In post","2022","40-49","Monmouthshire and Newport","SEO/HEO","HEO","215","205","31700","30810"
"In post","2022","40-49","Monmouthshire and Newport","SEO/HEO","SEO","300","285","40360","39300"
"In post","2022","40-49","Monmouthshire and Newport","Unknown","Unknown","30","25","33460","33160"
"In post","2022","40-49","Na h-Eileanan Siar","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Na h-Eileanan Siar","AA/AO","AO","15","15","21610","21260"
"In post","2022","40-49","Na h-Eileanan Siar","EO","EO","15","15","29350","27570"
"In post","2022","40-49","Na h-Eileanan Siar","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","40-49","Na h-Eileanan Siar","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Newry, Mourne and Down","AA/AO","AA","15","15","20450","20560"
"In post","2022","40-49","Newry, Mourne and Down","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","40-49","Newry, Mourne and Down","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Newry, Mourne and Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North and North East Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North and North East Lincolnshire","AA/AO","AO","60","50","21250","21260"
"In post","2022","40-49","North and North East Lincolnshire","EO","EO","75","65","27210","27570"
"In post","2022","40-49","North and North East Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North and North East Lincolnshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","40-49","North and North East Lincolnshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","40-49","North and North East Lincolnshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","40-49","North and North East Lincolnshire","Unknown","Unknown","45","40","34320","35760"
"In post","2022","40-49","North and West Norfolk","AA/AO","AA","30","30","20040","19810"
"In post","2022","40-49","North and West Norfolk","AA/AO","AO","80","75","26380","24110"
"In post","2022","40-49","North and West Norfolk","EO","EO","50","45","28200","27570"
"In post","2022","40-49","North and West Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North and West Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North and West Norfolk","SEO/HEO","HEO","25","25","32820","33000"
"In post","2022","40-49","North and West Norfolk","SEO/HEO","SEO","10","10","43730","39930"
"In post","2022","40-49","North and West Norfolk","Unknown","Unknown","10","10","29250","28200"
"In post","2022","40-49","North Hampshire","AA/AO","AA","10","10","19640","19810"
"In post","2022","40-49","North Hampshire","AA/AO","AO","40","35","22840","21320"
"In post","2022","40-49","North Hampshire","EO","EO","55","50","26690","26700"
"In post","2022","40-49","North Hampshire","G6/G7","G6","10","10","70490","65390"
"In post","2022","40-49","North Hampshire","G6/G7","G7","35","35","67930","74860"
"In post","2022","40-49","North Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Hampshire","SEO/HEO","HEO","40","35","34270","33300"
"In post","2022","40-49","North Hampshire","SEO/HEO","SEO","30","30","44580","42540"
"In post","2022","40-49","North Hampshire","Unknown","Unknown","20","15","34150","32280"
"In post","2022","40-49","North Lanarkshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","AA/AO","AO","215","190","21760","21260"
"In post","2022","40-49","North Lanarkshire","EO","EO","165","160","28760","27570"
"In post","2022","40-49","North Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","G6/G7","G7","15","15","58130","55210"
"In post","2022","40-49","North Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Lanarkshire","SEO/HEO","HEO","70","70","33280","33370"
"In post","2022","40-49","North Lanarkshire","SEO/HEO","SEO","30","30","41500","40520"
"In post","2022","40-49","North Northamptonshire","AA/AO","AO","50","45","21540","21260"
"In post","2022","40-49","North Northamptonshire","EO","EO","45","45","27830","27570"
"In post","2022","40-49","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Northamptonshire","Unknown","Unknown","15","10","33480","35480"
"In post","2022","40-49","North Nottinghamshire","AA/AO","AA","10","10","20970","20890"
"In post","2022","40-49","North Nottinghamshire","AA/AO","AO","50","45","25180","24110"
"In post","2022","40-49","North Nottinghamshire","EO","EO","80","75","27980","27570"
"In post","2022","40-49","North Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","G6/G7","G7","10","10","55290","51000"
"In post","2022","40-49","North Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Nottinghamshire","SEO/HEO","HEO","25","25","33850","32300"
"In post","2022","40-49","North Nottinghamshire","SEO/HEO","SEO","20","20","46100","46480"
"In post","2022","40-49","North Nottinghamshire","Unknown","Unknown","35","30","32620","30210"
"In post","2022","40-49","North Yorkshire CC","AA/AO","AA","30","30","19650","19810"
"In post","2022","40-49","North Yorkshire CC","AA/AO","AO","125","120","25920","21300"
"In post","2022","40-49","North Yorkshire CC","EO","EO","105","100","28100","27570"
"In post","2022","40-49","North Yorkshire CC","G6/G7","G6","15","15","71330","64600"
"In post","2022","40-49","North Yorkshire CC","G6/G7","G7","35","35","57470","53500"
"In post","2022","40-49","North Yorkshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","North Yorkshire CC","SEO/HEO","HEO","70","65","33680","33000"
"In post","2022","40-49","North Yorkshire CC","SEO/HEO","SEO","30","30","39660","38690"
"In post","2022","40-49","North Yorkshire CC","Unknown","Unknown","20","20","31690","32690"
"In post","2022","40-49","Northumberland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northumberland","AA/AO","AO","15","15","21330","21260"
"In post","2022","40-49","Northumberland","EO","EO","60","55","27350","27570"
"In post","2022","40-49","Northumberland","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","40-49","Northumberland","G6/G7","G7","15","15","55510","52050"
"In post","2022","40-49","Northumberland","SEO/HEO","HEO","15","15","34880","35230"
"In post","2022","40-49","Northumberland","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","40-49","Northumberland","Unknown","Unknown","20","15","33800","35020"
"In post","2022","40-49","Norwich and East Norfolk","AA/AO","AA","20","20","20860","20890"
"In post","2022","40-49","Norwich and East Norfolk","AA/AO","AO","110","100","23040","21260"
"In post","2022","40-49","Norwich and East Norfolk","EO","EO","155","140","27660","27570"
"In post","2022","40-49","Norwich and East Norfolk","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","G6/G7","G7","35","35","53470","51340"
"In post","2022","40-49","Norwich and East Norfolk","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Norwich and East Norfolk","SEO/HEO","HEO","55","50","32570","31990"
"In post","2022","40-49","Norwich and East Norfolk","SEO/HEO","SEO","55","55","42560","39170"
"In post","2022","40-49","Norwich and East Norfolk","Unknown","Unknown","70","65","31930","31420"
"In post","2022","40-49","Nottingham","AA/AO","AA","20","20","20430","20890"
"In post","2022","40-49","Nottingham","AA/AO","AO","370","340","22070","21260"
"In post","2022","40-49","Nottingham","EO","EO","485","450","27020","26820"
"In post","2022","40-49","Nottingham","G6/G7","G6","80","80","66660","67160"
"In post","2022","40-49","Nottingham","G6/G7","G7","280","270","53890","55210"
"In post","2022","40-49","Nottingham","SCS level","SCS level","10","10","90950","76430"
"In post","2022","40-49","Nottingham","SEO/HEO","HEO","450","425","32890","33370"
"In post","2022","40-49","Nottingham","SEO/HEO","SEO","320","305","40310","40520"
"In post","2022","40-49","Nottingham","Unknown","Unknown","65","60","31350","28620"
