"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","White","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Wales","Female","115","[c]","29400","27570"
"Leaver CS","2022","Declared disabled","White","Wales","Male","90","[c]","30980","24880"
"Leaver CS","2022","Declared disabled","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","Female","160","[c]","27660","27570"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","Male","90","[c]","26030","26400"
"Leaver CS","2022","Declared disabled","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","Female","190","[c]","27890","26670"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","Male","120","[c]","29480","26300"
"Leaver CS","2022","Declared disabled","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","Female","50","[c]","25980","26310"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","Male","55","[c]","26910","22600"
"Leaver CS","2022","Declared non-disabled","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","Female","50","[c]","30230","27570"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","Male","40","[c]","35270","29200"
"Leaver CS","2022","Declared non-disabled","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","London","Female","480","[c]","36160","31060"
"Leaver CS","2022","Declared non-disabled","Asian","London","Male","360","[c]","39980","31880"
"Leaver CS","2022","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","Female","55","[c]","26670","21410"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","Male","75","[c]","28060","25120"
"Leaver CS","2022","Declared non-disabled","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","Female","65","[c]","33470","29290"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","Male","60","[c]","33870","29290"
"Leaver CS","2022","Declared non-disabled","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","Female","35","[c]","30360","23390"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","Male","35","[c]","32030","31500"
"Leaver CS","2022","Declared non-disabled","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","Female","95","[c]","26290","27470"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","Male","85","[c]","29050","27570"
"Leaver CS","2022","Declared non-disabled","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Female","85","[c]","26380","25010"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Male","75","[c]","27560","24890"
"Leaver CS","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East of England","Female","40","[c]","28610","27570"
"Leaver CS","2022","Declared non-disabled","Black","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","London","Female","425","[c]","33730","31060"
"Leaver CS","2022","Declared non-disabled","Black","London","Male","215","[c]","35260","31060"
"Leaver CS","2022","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","Female","40","[c]","30340","29290"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","Female","40","[c]","26780","25190"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Female","170","[c]","36830","31060"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Male","85","[c]","41360","34630"
"Leaver CS","2022","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","South East (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","South East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","London","Female","45","[c]","36940","31060"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
