"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","White","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Debt","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","London","40","[c]","43410","39960"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","Outside London","80","[c]","39780","36960"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Finance","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Finance","Outside London","45","[c]","39160","36010"
"Leaver Dept.","2022","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Grants Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Human Resources","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Human Resources","Outside London","80","[c]","34410","29270"
"Leaver Dept.","2022","30-39","White","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Legal","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Legal","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","No function","London","955","[c]","46310","41690"
"Leaver Dept.","2022","30-39","White","No function","Outside London","1350","[c]","32710","28590"
"Leaver Dept.","2022","30-39","White","No function","Unknown","70","[c]","40740","33250"
"Leaver Dept.","2022","30-39","White","Project Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Project Delivery","Outside London","90","[c]","34920","33680"
"Leaver Dept.","2022","30-39","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Property","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","London","220","[c]","51740","57430"
"Leaver Dept.","2022","30-39","White","Unknown","Outside London","450","[c]","29640","25260"
"Leaver Dept.","2022","30-39","White","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","No function","London","180","[c]","48190","40570"
"Leaver Dept.","2022","40-49","Asian","No function","Outside London","165","[c]","33220","27570"
"Leaver Dept.","2022","40-49","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","No function","London","115","[c]","40770","38750"
"Leaver Dept.","2022","40-49","Black","No function","Outside London","105","[c]","35530","30360"
"Leaver Dept.","2022","40-49","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","No function","London","35","[c]","51160","53130"
"Leaver Dept.","2022","40-49","Mixed","No function","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","No function","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","No function","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
