"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Asian","East Wales","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Eastern Scotland","AA/AO","30","[c]","21780","21250"
"New entrant CS","2022","Declared non-disabled","Asian","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Eastern Scotland","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Essex","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Essex","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","45","[c]","35850","34000"
"New entrant CS","2022","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Greater Manchester","AA/AO","150","[c]","21120","21250"
"New entrant CS","2022","Declared non-disabled","Asian","Greater Manchester","EO","90","[c]","26720","26590"
"New entrant CS","2022","Declared non-disabled","Asian","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Greater Manchester","SEO/HEO","60","[c]","35320","33080"
"New entrant CS","2022","Declared non-disabled","Asian","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Hampshire and Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - East","AA/AO","45","[c]","23900","23620"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - East","EO","150","[c]","29320","30750"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - East","G6/G7","40","[c]","61650","58600"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - East","SEO/HEO","115","[c]","36880","37610"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - East","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - West","AA/AO","80","[c]","24120","23720"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - West","EO","140","[c]","27580","27680"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - West","G6/G7","90","[c]","56020","54110"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - West","SEO/HEO","240","[c]","36710","34710"
"New entrant CS","2022","Declared non-disabled","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lancashire","AA/AO","50","[c]","21430","21260"
"New entrant CS","2022","Declared non-disabled","Asian","Lancashire","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lancashire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","80","[c]","21360","21260"
"New entrant CS","2022","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Merseyside","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Merseyside","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","AA/AO","50","[c]","21190","21260"
"New entrant CS","2022","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - East and North East","AA/AO","50","[c]","25040","25110"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - East and North East","EO","70","[c]","30740","31060"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - South","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - South","EO","35","[c]","30170","31060"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - South","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - West and North West","AA/AO","45","[c]","24590","23780"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - West and North West","EO","75","[c]","29770","31060"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - West and North West","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Shropshire and Staffordshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
