"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Medicine","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Essex Haven Gateway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lambeth","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lambeth","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leicestershire CC and Rutland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lewisham and Southwark","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Manchester","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Oxfordshire CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Portsmouth","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Nottinghamshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tower Hamlets","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tower Hamlets","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Surrey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","York","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","Female","35","[c]","28950","27570"
"Leaver CS","2022","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","Male","45","[c]","33100","26900"
"Leaver CS","2022","Operational Delivery","Angus and Dundee City","Outside London","Female","50","[c]","23860","21260"
"Leaver CS","2022","Operational Delivery","Angus and Dundee City","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barking & Dagenham and Havering","London","Female","35","[c]","29050","31060"
"Leaver CS","2022","Operational Delivery","Barking & Dagenham and Havering","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Barnet","London","Female","55","[c]","34810","31060"
"Leaver CS","2022","Operational Delivery","Barnet","London","Male","45","[c]","29740","26880"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","Female","110","[c]","26060","27570"
"Leaver CS","2022","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","Male","110","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","100","[c]","27450","27570"
"Leaver CS","2022","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","65","[c]","31900","27590"
"Leaver CS","2022","Operational Delivery","Bedford","Outside London","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bedford","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Belfast","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Belfast","Outside London","Male","35","[c]","28340","23480"
"Leaver CS","2022","Operational Delivery","Berkshire","Outside London","Female","85","[c]","27830","29290"
"Leaver CS","2022","Operational Delivery","Berkshire","Outside London","Male","45","[c]","30440","29290"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","London","Female","85","[c]","29080","31060"
"Leaver CS","2022","Operational Delivery","Bexley and Greenwich","London","Male","90","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Birmingham","Outside London","Female","340","[c]","30180","26340"
"Leaver CS","2022","Operational Delivery","Birmingham","Outside London","Male","230","[c]","28720","25260"
"Leaver CS","2022","Operational Delivery","Blackburn with Darwen","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackburn with Darwen","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Blackpool","Outside London","Female","175","[c]","23640","21260"
"Leaver CS","2022","Operational Delivery","Blackpool","Outside London","Male","115","[c]","22330","21260"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bradford","Outside London","Female","50","[c]","24730","26120"
"Leaver CS","2022","Operational Delivery","Bradford","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Breckland and South Norfolk","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Brent","London","Female","50","[c]","28680","31060"
"Leaver CS","2022","Operational Delivery","Brent","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Brighton and Hove","Outside London","Female","40","[c]","24320","24440"
"Leaver CS","2022","Operational Delivery","Brighton and Hove","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bristol, City of","Outside London","Female","165","[c]","25940","21590"
"Leaver CS","2022","Operational Delivery","Bristol, City of","Outside London","Male","95","[c]","26900","21840"
"Leaver CS","2022","Operational Delivery","Bromley","London","Female","45","[c]","28760","31060"
"Leaver CS","2022","Operational Delivery","Bromley","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Buckinghamshire","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Buckinghamshire","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Calderdale and Kirklees","Outside London","Female","90","[c]","25170","22130"
"Leaver CS","2022","Operational Delivery","Calderdale and Kirklees","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Cambridgeshire CC","Outside London","Female","140","[c]","33830","27570"
"Leaver CS","2022","Operational Delivery","Cambridgeshire CC","Outside London","Male","110","[c]","31750","27570"
"Leaver CS","2022","Operational Delivery","Camden and City of London","London","Female","65","[c]","28160","23720"
