"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Property","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Valuation Office Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Cabinet Office (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Cabinet Office (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Ministry of Defence (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","EO","20","[c]","27900","27570"
"Leaver Dept.","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","G6/G7","15","[c]","61100","59580"
"Leaver Dept.","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Work and Pensions (excl. agencies)","SEO/HEO","20","[c]","34850","33780"
"Leaver Dept.","2022","40-49","Unknown","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Forestry and Land Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","AA/AO","110","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","EO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","SEO/HEO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Home Office","AA/AO","25","[c]","22450","21680"
"Leaver Dept.","2022","40-49","Unknown","Home Office","EO","95","[c]","26550","25440"
"Leaver Dept.","2022","40-49","Unknown","Home Office","G6/G7","65","[c]","61760","60380"
"Leaver Dept.","2022","40-49","Unknown","Home Office","SCS level","10","[c]","101990","101280"
"Leaver Dept.","2022","40-49","Unknown","Home Office","SEO/HEO","80","[c]","37190","37450"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","AA/AO","15","[c]","21860","21170"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","SEO/HEO","10","[c]","37300","36460"
"Leaver Dept.","2022","40-49","Unknown","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Welsh Government (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department of Health and Social Care (excl. agencies)","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Valuation Office Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Cabinet Office (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department of Health and Social Care (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Department of Health and Social Care (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Public Health England","G6/G7","15","[c]","64210","66030"
"Leaver Dept.","2022","50-59","Commercial","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Public Health England","SEO/HEO","15","[c]","38720","40070"
"Leaver Dept.","2022","50-59","Commercial","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department of Health and Social Care (excl. agencies)","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Public Health England","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Public Health England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","15","[c]","28660","27570"
"Leaver Dept.","2022","50-59","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
