"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Unknown","Unknown","SEO","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Unknown","1790","1780","37370","33770"
"In post","2022","Unknown","White","London","AA","45","45","22130","22460"
"In post","2022","Unknown","White","London","AO","225","210","26510","25330"
"In post","2022","Unknown","White","London","EO","780","760","32120","31870"
"In post","2022","Unknown","White","London","G6","455","435","69950","67590"
"In post","2022","Unknown","White","London","G7","1050","1015","56290","54230"
"In post","2022","Unknown","White","London","HEO","890","870","36590","35050"
"In post","2022","Unknown","White","London","SCS level","235","225","99310","93000"
"In post","2022","Unknown","White","London","SEO","865","840","43440","41950"
"In post","2022","Unknown","White","London","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","White","Outside London","AA","1015","900","20520","19860"
"In post","2022","Unknown","White","Outside London","AO","4465","4005","23660","22080"
"In post","2022","Unknown","White","Outside London","EO","5295","5035","29070","27570"
"In post","2022","Unknown","White","Outside London","G6","700","675","70260","68290"
"In post","2022","Unknown","White","Outside London","G7","2115","2030","53970","53220"
"In post","2022","Unknown","White","Outside London","HEO","3715","3545","34480","33370"
"In post","2022","Unknown","White","Outside London","SCS level","160","155","96320","89140"
"In post","2022","Unknown","White","Outside London","SEO","2765","2650","41730","40520"
"In post","2022","Unknown","White","Outside London","Unknown","260","250","34370","29630"
"In post","2022","Unknown","White","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Overseas","EO","15","15","[c]","[c]"
"In post","2022","Unknown","White","Overseas","G6","30","30","[c]","[c]"
"In post","2022","Unknown","White","Overseas","G7","45","45","59430","56820"
"In post","2022","Unknown","White","Overseas","HEO","55","55","39250","36460"
"In post","2022","Unknown","White","Overseas","SCS level","30","30","[c]","[c]"
"In post","2022","Unknown","White","Overseas","SEO","45","45","55110","55610"
"In post","2022","Unknown","White","Overseas","Unknown","110","110","[c]","[c]"
"In post","2022","Unknown","White","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Unknown","White","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","HEO","20","20","[c]","[c]"
"In post","2022","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","Unknown","5","5","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","EO","40","[c]","29800","31060"
"Leaver CS","2022","Declared disabled","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","AO","55","[c]","21830","21260"
"Leaver CS","2022","Declared disabled","Asian","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","EO","35","[c]","29450","31060"
"Leaver CS","2022","Declared disabled","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","London","HEO","[c]","[c]","[c]","[c]"
