"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","London","35","[c]","31860","31060"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","Outside London","45","[c]","29320","27570"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Outside London","40","[c]","28800","26780"
"Leaver CS","2022","Undeclared","Department for Transport","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","London","35","[c]","34540","31060"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Outside London","270","[c]","27640","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","London","85","[c]","47160","41760"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Outside London","75","[c]","40260","32330"
"Leaver CS","2022","Undeclared","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Outside London","195","[c]","31790","27000"
"Leaver CS","2022","Undeclared","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","London","55","[c]","38240","35050"
"Leaver CS","2022","Undeclared","Home Office","Outside London","70","[c]","28800","27370"
"Leaver CS","2022","Undeclared","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Outside London","265","[c]","34610","33300"
"Leaver CS","2022","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Outside London","155","[c]","23860","20970"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Outside London","45","[c]","33680","35000"
"Leaver CS","2022","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Outside London","125","[c]","25610","20350"
"Leaver CS","2022","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","London","35","[c]","53130","52910"
"Leaver CS","2022","Unknown","Attorney General's Departments","Outside London","40","[c]","35770","30110"
"Leaver CS","2022","Unknown","Cabinet Office","London","205","[c]","53330","49700"
"Leaver CS","2022","Unknown","Cabinet Office","Outside London","95","[c]","49150","36120"
"Leaver CS","2022","Unknown","Cabinet Office","Unknown","60","[c]","52630","49510"
"Leaver CS","2022","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","75","[c]","43120","40050"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","145","[c]","28900","24250"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","London","50","[c]","39620","36140"
"Leaver CS","2022","Unknown","Department for Education","Outside London","55","[c]","34550","29360"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","London","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","165","[c]","25220","21300"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","London","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","London","80","[c]","36050","34710"
"Leaver CS","2022","Unknown","Department for Transport","Outside London","165","[c]","27730","26130"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","90","[c]","23230","21840"
"Leaver CS","2022","Unknown","Department for Work and Pensions","London","150","[c]","32970","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outside London","995","[c]","26350","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","London","450","[c]","48930","40650"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Outside London","120","[c]","53210","49530"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","London","60","[c]","[c]","[c]"
