"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Outside London","Male","70","[c]","33770","27780"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","Female","65","[c]","46540","51250"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","Male","35","[c]","45910","42760"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","London","Female","2445","[c]","42480","36800"
"Leaver Dept.","2022","Declared non-disabled","No function","London","Male","1465","[c]","45090","40070"
"Leaver Dept.","2022","Declared non-disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","Female","3245","[c]","32680","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","Male","1785","[c]","34370","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Female","110","[c]","36890","31900"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Male","80","[c]","39420","33350"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","Female","55","[c]","50480","40500"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","Male","45","[c]","51440","40280"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","Female","155","[c]","35770","33300"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","Male","205","[c]","37390","33920"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","Female","35","[c]","30710","26390"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","Male","35","[c]","40290","39980"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Female","445","[c]","43610","41300"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Male","385","[c]","47150","41970"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","Female","760","[c]","29250","25040"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","Male","665","[c]","29760","25310"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","London","Female","130","[c]","39470","34800"
"Leaver Dept.","2022","Undeclared","No function","London","Male","90","[c]","42440","40060"
"Leaver Dept.","2022","Undeclared","No function","Outside London","Female","160","[c]","29780","27570"
"Leaver Dept.","2022","Undeclared","No function","Outside London","Male","140","[c]","30930","27570"
"Leaver Dept.","2022","Undeclared","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","Female","35","[c]","[c]","[c]"
