"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","East Anglia","North and West Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Norwich and East Norfolk","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Norwich and East Norfolk","EO","15","[c]","26620","27570"
"Leaver Dept.","2022","East Anglia","Norwich and East Norfolk","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Norwich and East Norfolk","SEO/HEO","15","[c]","35160","34800"
"Leaver Dept.","2022","East Anglia","Peterborough","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Peterborough","EO","10","[c]","25690","25310"
"Leaver Dept.","2022","East Anglia","Peterborough","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Suffolk CC","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Suffolk CC","EO","20","[c]","26160","27570"
"Leaver Dept.","2022","East Anglia","Suffolk CC","G6/G7","15","[c]","60930","56410"
"Leaver Dept.","2022","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Suffolk CC","SEO/HEO","25","[c]","35590","36330"
"Leaver Dept.","2022","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Cardiff and Vale of Glamorgan","AA/AO","85","[c]","21200","21260"
"Leaver Dept.","2022","East Wales","Cardiff and Vale of Glamorgan","EO","120","[c]","26870","27500"
"Leaver Dept.","2022","East Wales","Cardiff and Vale of Glamorgan","G6/G7","40","[c]","57430","55210"
"Leaver Dept.","2022","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","105","[c]","35360","34860"
"Leaver Dept.","2022","East Wales","Cardiff and Vale of Glamorgan","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Flintshire and Wrexham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Flintshire and Wrexham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Monmouthshire and Newport","AA/AO","25","[c]","20770","21350"
"Leaver Dept.","2022","East Wales","Monmouthshire and Newport","EO","40","[c]","25310","24030"
"Leaver Dept.","2022","East Wales","Monmouthshire and Newport","G6/G7","40","[c]","56050","53470"
"Leaver Dept.","2022","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Monmouthshire and Newport","SEO/HEO","85","[c]","33390","32000"
"Leaver Dept.","2022","East Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Angus and Dundee City","AA/AO","110","[c]","21270","21260"
"Leaver Dept.","2022","Eastern Scotland","Angus and Dundee City","EO","55","[c]","27440","27570"
"Leaver Dept.","2022","Eastern Scotland","Angus and Dundee City","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","City of Edinburgh","AA/AO","65","[c]","22180","21580"
"Leaver Dept.","2022","Eastern Scotland","City of Edinburgh","EO","60","[c]","27810","27570"
"Leaver Dept.","2022","Eastern Scotland","City of Edinburgh","G6/G7","20","[c]","65880","62170"
"Leaver Dept.","2022","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","City of Edinburgh","SEO/HEO","50","[c]","38260","37610"
"Leaver Dept.","2022","Eastern Scotland","Clackmannanshire and Fife","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Clackmannanshire and Fife","EO","15","[c]","26980","27570"
"Leaver Dept.","2022","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","East Lothian and Midlothian","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Falkirk","AA/AO","30","[c]","21280","21260"
"Leaver Dept.","2022","Eastern Scotland","Falkirk","EO","15","[c]","27900","27570"
"Leaver Dept.","2022","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Perth and Kinross, and Stirling","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","West Lothian","EO","10","[c]","28340","27570"
"Leaver Dept.","2022","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Thames Gateway","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Southend-on-Sea","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Southend-on-Sea","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Thurrock","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","West Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","West Essex","EO","15","[c]","27520","28330"
"Leaver Dept.","2022","Essex","West Essex","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","West Essex","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","West Essex","SEO/HEO","35","[c]","35370","34540"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","15","[c]","21730","21170"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","115","[c]","24420","25480"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","65","[c]","55330","54740"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","260","[c]","34990","34980"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","37170","38660"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","105","[c]","21090","21050"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","95","[c]","26100","26400"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","85","[c]","57700","53570"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","25","[c]","109630","104750"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","205","[c]","35160","35400"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","15","[c]","34110","36330"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","120","[c]","20280","19880"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","130","[c]","24640","24100"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","210","[c]","56600","53500"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","10","[c]","102860","100720"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","390","[c]","34650","36330"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North East","EO","35","[c]","27330","27570"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North West","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North West","EO","20","[c]","27190","27570"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South East","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","AA/AO","65","[c]","21050","21260"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","EO","50","[c]","26140","27370"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","G6/G7","20","[c]","55660","52580"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","SEO/HEO","55","[c]","34410","32610"
"Leaver Dept.","2022","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Manchester","AA/AO","140","[c]","20470","19880"
"Leaver Dept.","2022","Greater Manchester","Manchester","EO","205","[c]","25760","25480"
"Leaver Dept.","2022","Greater Manchester","Manchester","G6/G7","90","[c]","55100","50550"
"Leaver Dept.","2022","Greater Manchester","Manchester","SCS level","25","[c]","102900","100670"
"Leaver Dept.","2022","Greater Manchester","Manchester","SEO/HEO","230","[c]","34730","35310"
"Leaver Dept.","2022","Greater Manchester","Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","EO","15","[c]","25070","26670"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","G6/G7","15","[c]","52400","48570"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","30","[c]","36640","38070"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","15","[c]","36920","36010"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","AA/AO","25","[c]","21140","20100"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","EO","25","[c]","25020","24120"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","G6/G7","20","[c]","57200","54290"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","50","[c]","33340","30570"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","EO","10","[c]","27010","27570"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","SEO/HEO","10","[c]","36960","38850"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","10","[c]","25800","27240"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","15","[c]","20460","20610"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","5","[c]","[c]","[c]"
