"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Mixed","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Public Health England","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Companies House","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department of Health and Social Care (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
