"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","Heterosexual / straight","75","75","42540","37930"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","LGBO","10","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","London","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Scotland","LGBO","[c]","[c]","[c]","[c]"
