"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Legal","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Barnet","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Birmingham","Outside London","15","[c]","22270","21260"
"New entrant CS","2022","16-19","No function","Blackpool","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Bradford","Outside London","15","[c]","21700","21250"
"New entrant CS","2022","16-19","No function","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Dorset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Durham","Outside London","10","[c]","22150","22200"
"New entrant CS","2022","16-19","No function","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Glasgow City","Outside London","10","[c]","21310","21260"
"New entrant CS","2022","16-19","No function","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Greater Manchester South West","Outside London","10","[c]","21180","21250"
"New entrant CS","2022","16-19","No function","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Heart of Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Kent Thames Gateway","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Leeds","Outside London","20","[c]","21790","21250"
"New entrant CS","2022","16-19","No function","Leicester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Liverpool","Outside London","25","[c]","21520","21250"
"New entrant CS","2022","16-19","No function","Manchester","Outside London","10","[c]","22540","23140"
"New entrant CS","2022","16-19","No function","Medway","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Mid Lancashire","Outside London","10","[c]","20840","21260"
"New entrant CS","2022","16-19","No function","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Nottingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","South Hampshire","Outside London","10","[c]","19590","19860"
"New entrant CS","2022","16-19","No function","South Lanarkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Swansea","Outside London","65","[c]","19050","18310"
"New entrant CS","2022","16-19","No function","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Tyneside","Outside London","20","[c]","21420","21260"
"New entrant CS","2022","16-19","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Westminster","London","25","[c]","25430","25170"
"New entrant CS","2022","16-19","No function","Wiltshire","Outside London","15","[c]","19380","20890"
"New entrant CS","2022","16-19","No function","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","[c]","17710","17140"
"New entrant CS","2022","16-19","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","City of Edinburgh","Outside London","20","[c]","21810","21050"
"New entrant CS","2022","16-19","Unknown","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","East Kent","Outside London","10","[c]","22860","21680"
"New entrant CS","2022","16-19","Unknown","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Glasgow City","Outside London","15","[c]","21130","21050"
"New entrant CS","2022","16-19","Unknown","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
