"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","160","[c]","32760","29230"
"New entrant CS","2022","40-49","South East (England)","Surrey, East and West Sussex","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Surrey, East and West Sussex","Unknown","65","[c]","31030","25770"
"New entrant CS","2022","40-49","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","40","[c]","26410","23170"
"New entrant CS","2022","40-49","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Devon","Heterosexual / straight","85","[c]","34050","28760"
"New entrant CS","2022","40-49","South West (England)","Devon","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Devon","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Devon","Unknown","60","[c]","28070","25000"
"New entrant CS","2022","40-49","South West (England)","Dorset and Somerset","Heterosexual / straight","95","[c]","27830","26110"
"New entrant CS","2022","40-49","South West (England)","Dorset and Somerset","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Dorset and Somerset","Unknown","35","[c]","27000","24080"
"New entrant CS","2022","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","410","[c]","35820","33000"
"New entrant CS","2022","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","[c]","42430","39000"
"New entrant CS","2022","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","145","[c]","38950","32780"
"New entrant CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","55","[c]","37030","30900"
"New entrant CS","2022","40-49","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","65","[c]","40460","30210"
"New entrant CS","2022","40-49","Wales","East Wales","Heterosexual / straight","305","[c]","33260","27570"
"New entrant CS","2022","40-49","Wales","East Wales","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","East Wales","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","East Wales","Unknown","80","[c]","29090","26220"
"New entrant CS","2022","40-49","Wales","West Wales and The Valleys","Heterosexual / straight","185","[c]","29280","25430"
"New entrant CS","2022","40-49","Wales","West Wales and The Valleys","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","West Wales and The Valleys","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","West Wales and The Valleys","Unknown","75","[c]","24900","21840"
"New entrant CS","2022","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","95","[c]","30260","27570"
"New entrant CS","2022","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","35","[c]","27920","24880"
"New entrant CS","2022","40-49","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","150","[c]","31230","26630"
"New entrant CS","2022","40-49","West Midlands (England)","Shropshire and Staffordshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Shropshire and Staffordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Shropshire and Staffordshire","Unknown","55","[c]","32800","26770"
"New entrant CS","2022","40-49","West Midlands (England)","West Midlands","Heterosexual / straight","370","[c]","32610","27570"
"New entrant CS","2022","40-49","West Midlands (England)","West Midlands","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","West Midlands","Undeclared","35","[c]","36280","33390"
"New entrant CS","2022","40-49","West Midlands (England)","West Midlands","Unknown","190","[c]","31050","26590"
"New entrant CS","2022","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","75","[c]","29060","26330"
"New entrant CS","2022","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","35","[c]","25480","23160"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","80","[c]","36000","34450"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","North Yorkshire","Unknown","35","[c]","34690","32000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","130","[c]","32290","28200"
"New entrant CS","2022","40-49","Yorkshire and The Humber","South Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","South Yorkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","South Yorkshire","Unknown","50","[c]","35130","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","295","[c]","32600","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","West Yorkshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","West Yorkshire","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","West Yorkshire","Unknown","175","[c]","35770","27570"
"New entrant CS","2022","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","185","[c]","28660","26590"
"New entrant CS","2022","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","85","[c]","27120","25020"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","125","[c]","27100","23170"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","45","[c]","27060","24800"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire","Heterosexual / straight","70","[c]","29200","27570"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","110","[c]","30900","29290"
"New entrant CS","2022","50-59","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Bedfordshire and Hertfordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Bedfordshire and Hertfordshire","Unknown","55","[c]","29670","28000"
"New entrant CS","2022","50-59","East of England","East Anglia","Heterosexual / straight","180","[c]","27580","24960"
"New entrant CS","2022","50-59","East of England","East Anglia","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","East Anglia","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","East Anglia","Unknown","75","[c]","30580","26350"
"New entrant CS","2022","50-59","East of England","Essex","Heterosexual / straight","85","[c]","30210","28740"
"New entrant CS","2022","50-59","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Essex","Unknown","40","[c]","28990","28740"
"New entrant CS","2022","50-59","London","Inner London - East","Heterosexual / straight","205","[c]","45370","37610"
"New entrant CS","2022","50-59","London","Inner London - East","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Inner London - East","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Inner London - East","Unknown","65","[c]","39200","32950"
"New entrant CS","2022","50-59","London","Inner London - West","Heterosexual / straight","285","[c]","47070","41500"
"New entrant CS","2022","50-59","London","Inner London - West","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Inner London - West","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Inner London - West","Unknown","180","[c]","51090","42470"
"New entrant CS","2022","50-59","London","Outer London - East and North East","Heterosexual / straight","75","[c]","33100","31060"
"New entrant CS","2022","50-59","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Outer London - South","Heterosexual / straight","120","[c]","34490","31060"
"New entrant CS","2022","50-59","London","Outer London - South","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Outer London - South","Unknown","55","[c]","37540","30750"
"New entrant CS","2022","50-59","London","Outer London - West and North West","Heterosexual / straight","100","[c]","33900","31060"
"New entrant CS","2022","50-59","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Outer London - West and North West","Unknown","60","[c]","30510","31020"
"New entrant CS","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","275","[c]","27980","24920"
"New entrant CS","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","Unknown","135","[c]","26430","21840"
"New entrant CS","2022","50-59","North East (England)","Tees Valley and Durham","Heterosexual / straight","130","[c]","29460","27570"
"New entrant CS","2022","50-59","North East (England)","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Tees Valley and Durham","Unknown","55","[c]","27300","23140"
"New entrant CS","2022","50-59","North West (England)","Cheshire","Heterosexual / straight","70","[c]","32220","32280"
"New entrant CS","2022","50-59","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cheshire","Unknown","35","[c]","26460","24800"
"New entrant CS","2022","50-59","North West (England)","Cumbria","Heterosexual / straight","35","[c]","31610","27570"
"New entrant CS","2022","50-59","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cumbria","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester","Heterosexual / straight","195","[c]","31350","27570"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Greater Manchester","Unknown","150","[c]","30380","26990"
