"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","EO","Female","45","[c]","27470","27540"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","EO","Male","45","[c]","27730","27170"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Female","60","[c]","57470","55210"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Male","95","[c]","57890","55630"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Female","165","[c]","36480","36330"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Male","235","[c]","37180","36810"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Policy","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","EO","Female","60","[c]","26030","25620"
"Leaver Dept.","2022","Finance","Finance","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","G6/G7","Female","60","[c]","58110","56420"
"Leaver Dept.","2022","Finance","Finance","G6/G7","Male","75","[c]","58260","56480"
"Leaver Dept.","2022","Finance","Finance","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","SEO/HEO","Female","145","[c]","36900","36100"
"Leaver Dept.","2022","Finance","Finance","SEO/HEO","Male","130","[c]","36650","36010"
"Leaver Dept.","2022","Finance","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Operational Delivery","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","AA/AO","Female","30","[c]","21990","21500"
"Leaver Dept.","2022","Human Resources","Human Resources","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","EO","Female","95","[c]","26780","26880"
"Leaver Dept.","2022","Human Resources","Human Resources","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","G6/G7","Female","90","[c]","56700","54070"
"Leaver Dept.","2022","Human Resources","Human Resources","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","SEO/HEO","Female","180","[c]","34870","33620"
"Leaver Dept.","2022","Human Resources","Human Resources","SEO/HEO","Male","55","[c]","35500","35550"
"Leaver Dept.","2022","Human Resources","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","EO","Female","30","[c]","27800","27570"
"Leaver Dept.","2022","Human Resources","Operational Delivery","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","Female","40","[c]","35420","34550"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Internal Audit","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
