"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","London","EO","65","[c]","29560","28760"
"Leaver Dept.","2022","White","Unknown","London","G6","65","[c]","69680","68720"
"Leaver Dept.","2022","White","Unknown","London","G7","165","[c]","58420","57680"
"Leaver Dept.","2022","White","Unknown","London","HEO","140","[c]","35240","35070"
"Leaver Dept.","2022","White","Unknown","London","SCS level","45","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","London","SEO","115","[c]","43020","42160"
"Leaver Dept.","2022","White","Unknown","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Outside London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Outside London","AO","460","[c]","21730","21680"
"Leaver Dept.","2022","White","Unknown","Outside London","EO","490","[c]","25820","25040"
"Leaver Dept.","2022","White","Unknown","Outside London","G6","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Outside London","G7","75","[c]","55490","53960"
"Leaver Dept.","2022","White","Unknown","Outside London","HEO","210","[c]","32590","31990"
"Leaver Dept.","2022","White","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Outside London","SEO","115","[c]","41000","40580"
"Leaver Dept.","2022","White","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","HEO","30","[c]","35030","34850"
"New entrant CS","2022","Asian","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Outside London","AO","30","[c]","21150","21250"
"New entrant CS","2022","Asian","Communications","Outside London","EO","115","[c]","26600","26590"
"New entrant CS","2022","Asian","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","AO","50","[c]","25130","25110"
"New entrant CS","2022","Asian","Counter Fraud","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Outside London","EO","55","[c]","27390","27570"
"New entrant CS","2022","Asian","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Outside London","AO","150","[c]","21250","21250"
"New entrant CS","2022","Asian","Debt","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","HEO","30","[c]","34320","34260"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","EO","35","[c]","25780","25800"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","G7","40","[c]","53490","52920"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","HEO","40","[c]","32080","33000"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","SEO","45","[c]","38420","38000"
"New entrant CS","2022","Asian","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
