"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Human Resources","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Internal Audit","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Legal","Heterosexual / straight","55","[c]","48660","53050"
"Leaver CS","2022","Unknown","Legal","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Legal","Unknown","55","[c]","56710","55000"
"Leaver CS","2022","Unknown","Legal","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Operational Delivery","Heterosexual / straight","40","[c]","22650","22200"
"Leaver CS","2022","Unknown","Legal","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Geography","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Inspector of Education and Training","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","International Trade","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Knowledge and Information Management","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Knowledge and Information Management","Unknown","65","[c]","36350","29250"
"Leaver CS","2022","Unknown","No function","Medicine","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Medicine","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Medicine","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Operational Delivery","Heterosexual / straight","525","[c]","33060","30320"
"Leaver CS","2022","Unknown","No function","Operational Delivery","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Operational Delivery","Undeclared","135","[c]","37380","31660"
"Leaver CS","2022","Unknown","No function","Operational Delivery","Unknown","3490","[c]","28850","23780"
"Leaver CS","2022","Unknown","No function","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Other","Heterosexual / straight","35","[c]","39060","32960"
"Leaver CS","2022","Unknown","No function","Other","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Other","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Other","Unknown","115","[c]","32600","27540"
"Leaver CS","2022","Unknown","No function","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Policy","Heterosexual / straight","80","[c]","37040","33640"
"Leaver CS","2022","Unknown","No function","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Policy","Undeclared","130","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Policy","Unknown","160","[c]","40660","36500"
"Leaver CS","2022","Unknown","No function","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Psychology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Science and Engineering","Heterosexual / straight","55","[c]","40260","33190"
"Leaver CS","2022","Unknown","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Science and Engineering","Unknown","60","[c]","44840","40560"
"Leaver CS","2022","Unknown","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Unknown","Unknown","340","[c]","36870","32000"
"Leaver CS","2022","Unknown","No function","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Veterinarian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Other","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Policy","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Project Delivery","Heterosexual / straight","35","[c]","48000","40000"
"Leaver CS","2022","Unknown","Project Delivery","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Project Delivery","Unknown","55","[c]","39580","38600"
"Leaver CS","2022","Unknown","Project Delivery","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
