"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","265","240","40500","36030"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","15","10","32730","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Manchester","135","125","40140","35310"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Plymouth","20","20","32110","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sheffield","300","280","37550","34290"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sunderland","20","20","35780","31990"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tyneside","250","235","39030","35310"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Westminster","280","270","44720","39960"
"In post","2022","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wirral","40","35","25170","21260"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leeds","240","230","39750","36820"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Westminster","255","250","44560","40650"
"In post","2022","Finance","Driver and Vehicle Licensing Agency","Department for Transport","Swansea","140","130","33050","30730"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Bristol, City of","15","15","46040","41650"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Nottingham","25","20","33090","30730"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Swansea","55","55","37870","39040"
"In post","2022","Finance","Driver and Vehicle Standards Agency","Department for Transport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Bristol, City of","40","40","36550","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Coventry","270","260","41160","37100"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Darlington","90","90","36920","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Leeds","30","30","42320","37100"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Manchester","100","95","37740","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Nottingham","20","20","39450","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Sheffield","140","135","38810","36500"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Tyneside","30","30","34180","30990"
"In post","2022","Finance","Education and Skills Funding Agency","Department for Education","Westminster","65","60","48220","43190"
"In post","2022","Finance","Estyn","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Finance","FCDO Services","Foreign, Commonwealth and Development Office","Milton Keynes","50","50","38360","31890"
"In post","2022","Finance","FCDO Services","Foreign, Commonwealth and Development Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Food Standards Agency","Food Standards Agency","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
