"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Kent","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","AA/AO","AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","AA/AO","AO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","EO","EO","Female","35","[c]","26900","27570"
"Leaver Dept.","2022","Lancashire","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","AA/AO","AO","Female","95","[c]","21250","21410"
"Leaver Dept.","2022","Merseyside","AA/AO","AO","Male","60","[c]","21490","21680"
"Leaver Dept.","2022","Merseyside","EO","EO","Female","155","[c]","25930","25100"
"Leaver Dept.","2022","Merseyside","EO","EO","Male","110","[c]","26170","25440"
"Leaver Dept.","2022","Merseyside","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","SEO/HEO","HEO","Female","60","[c]","30730","30830"
"Leaver Dept.","2022","Merseyside","SEO/HEO","HEO","Male","45","[c]","30580","30820"
"Leaver Dept.","2022","Merseyside","SEO/HEO","SEO","Female","40","[c]","39130","38070"
"Leaver Dept.","2022","Merseyside","SEO/HEO","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","AA/AO","AO","Female","165","[c]","21070","21260"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","AA/AO","AO","Male","100","[c]","21060","21260"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","EO","EO","Female","140","[c]","26930","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","EO","EO","Male","80","[c]","26780","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","G6/G7","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SEO/HEO","HEO","Female","70","[c]","31160","31990"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SEO/HEO","HEO","Male","45","[c]","31770","31990"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SEO/HEO","SEO","Female","50","[c]","38650","37300"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","SEO/HEO","SEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","EO","EO","Female","40","[c]","30790","31060"
"Leaver Dept.","2022","Outer London - East and North East","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","EO","EO","Female","70","[c]","30050","31060"
"Leaver Dept.","2022","Outer London - South","EO","EO","Male","45","[c]","29840","29730"
"Leaver Dept.","2022","Outer London - South","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","SEO/HEO","HEO","Female","50","[c]","33990","32940"
"Leaver Dept.","2022","Outer London - South","SEO/HEO","HEO","Male","45","[c]","34630","35070"
"Leaver Dept.","2022","Outer London - South","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","AA/AO","AA","Female","45","[c]","21500","22350"
"Leaver Dept.","2022","Outer London - West and North West","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","AA/AO","AO","Female","100","[c]","24200","23780"
"Leaver Dept.","2022","Outer London - West and North West","AA/AO","AO","Male","40","[c]","24410","23780"
"Leaver Dept.","2022","Outer London - West and North West","EO","EO","Female","205","[c]","28020","27710"
"Leaver Dept.","2022","Outer London - West and North West","EO","EO","Male","100","[c]","28260","27740"
"Leaver Dept.","2022","Outer London - West and North West","G6/G7","G6","Female","50","[c]","70070","67620"
"Leaver Dept.","2022","Outer London - West and North West","G6/G7","G6","Male","30","[c]","75760","72390"
"Leaver Dept.","2022","Outer London - West and North West","G6/G7","G7","Female","115","[c]","54550","53230"
"Leaver Dept.","2022","Outer London - West and North West","G6/G7","G7","Male","85","[c]","55230","54230"
"Leaver Dept.","2022","Outer London - West and North West","SCS level","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","SEO/HEO","HEO","Female","160","[c]","33330","32650"
"Leaver Dept.","2022","Outer London - West and North West","SEO/HEO","HEO","Male","70","[c]","33670","32650"
"Leaver Dept.","2022","Outer London - West and North West","SEO/HEO","SEO","Female","160","[c]","41150","40470"
"Leaver Dept.","2022","Outer London - West and North West","SEO/HEO","SEO","Male","90","[c]","41810","40570"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","EO","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
