"Status","Year","Age","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scottish Government","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scottish Government","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Statistics Authority","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Attorney General's Departments","G6/G7","60","[c]","54490","52520"
"Leaver CS","2022","30-39","Declared non-disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Attorney General's Departments","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Cabinet Office","G6/G7","50","[c]","58890","57440"
"Leaver CS","2022","30-39","Declared non-disabled","Cabinet Office","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Cabinet Office","SEO/HEO","35","[c]","37800","37300"
"Leaver CS","2022","30-39","Declared non-disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Chancellor's other departments","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Competition and Markets Authority","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Competition and Markets Authority","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","40","[c]","55310","53600"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","55","[c]","38030","40040"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Education","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Education","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Transport","AA/AO","50","[c]","21410","21840"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Transport","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Transport","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Transport","SEO/HEO","40","[c]","40300","39040"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Work and Pensions","AA/AO","275","[c]","21550","21260"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Work and Pensions","EO","520","[c]","28620","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Work and Pensions","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department for Work and Pensions","SEO/HEO","50","[c]","37480","37450"
"Leaver CS","2022","30-39","Declared non-disabled","Department of Health and Social Care","AA/AO","30","[c]","21380","20920"
"Leaver CS","2022","30-39","Declared non-disabled","Department of Health and Social Care","EO","65","[c]","24880","24270"
"Leaver CS","2022","30-39","Declared non-disabled","Department of Health and Social Care","G6/G7","95","[c]","55110","53360"
"Leaver CS","2022","30-39","Declared non-disabled","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Department of Health and Social Care","SEO/HEO","235","[c]","35900","36330"
"Leaver CS","2022","30-39","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Land Registry","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Land Registry","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Revenue and Customs","AA/AO","185","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Revenue and Customs","EO","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Revenue and Customs","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Revenue and Customs","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Treasury","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","HM Treasury","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Home Office","AA/AO","60","[c]","21830","21680"
"Leaver CS","2022","30-39","Declared non-disabled","Home Office","EO","105","[c]","26040","25040"
"Leaver CS","2022","30-39","Declared non-disabled","Home Office","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Home Office","SEO/HEO","40","[c]","37160","36930"
"Leaver CS","2022","30-39","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Defence","AA/AO","120","[c]","22870","21170"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Defence","EO","70","[c]","25680","26350"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Defence","G6/G7","35","[c]","55410","54540"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Defence","SEO/HEO","215","[c]","36200","36520"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Defence","Unknown","30","[c]","35510","35980"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Justice","AA/AO","865","[c]","20830","20970"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Justice","EO","75","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Justice","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Justice","SEO/HEO","105","[c]","35550","34630"
"Leaver CS","2022","30-39","Declared non-disabled","Ministry of Justice","Unknown","205","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","National Crime Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
