"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Security","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Outside London","AO","10","[c]","27820","23540"
"New entrant CS","2022","Security","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Outside London","AA","15","[c]","20000","19810"
"New entrant CS","2022","Security","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Outside London","AA","40","[c]","23000","22630"
"New entrant CS","2022","Security","Scotland","Outside London","AO","70","[c]","25880","23540"
"New entrant CS","2022","Security","Scotland","Outside London","EO","20","[c]","26670","23850"
"New entrant CS","2022","Security","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Outside London","HEO","15","[c]","32120","32000"
"New entrant CS","2022","Security","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Outside London","AA","35","[c]","23860","25000"
"New entrant CS","2022","Security","South East (England)","Outside London","AO","80","[c]","26520","25540"
"New entrant CS","2022","Security","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Outside London","AA","50","[c]","23660","25000"
"New entrant CS","2022","Security","South West (England)","Outside London","AO","25","[c]","26750","23540"
"New entrant CS","2022","Security","South West (England)","Outside London","EO","15","[c]","31500","26570"
"New entrant CS","2022","Security","South West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","EO","10","[c]","25180","23850"
"New entrant CS","2022","Security","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","Outside London","AA","15","[c]","24050","24720"
"New entrant CS","2022","Security","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Outside London","AA","15","[c]","23980","25000"
"New entrant CS","2022","Security","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","Outside London","AO","20","[c]","26020","23540"
"New entrant CS","2022","Security","Yorkshire and The Humber","Outside London","EO","25","[c]","25450","24100"
"New entrant CS","2022","Security","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","Outside London","HEO","20","[c]","31570","32000"
"New entrant CS","2022","Security","Yorkshire and The Humber","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","AA","30","[c]","19470","19810"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","AO","90","[c]","21320","21260"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","EO","65","[c]","27440","27570"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","HEO","20","[c]","34400","33590"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Outside London","AA","30","[c]","19370","19810"
"New entrant CS","2022","Unknown","East of England","Outside London","AO","105","[c]","21820","21680"
"New entrant CS","2022","Unknown","East of England","Outside London","EO","115","[c]","29120","27570"
"New entrant CS","2022","Unknown","East of England","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Outside London","HEO","10","[c]","35510","36440"
"New entrant CS","2022","Unknown","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Outside London","SEO","10","[c]","42690","43480"
"New entrant CS","2022","Unknown","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","London","AA","50","[c]","22360","22460"
"New entrant CS","2022","Unknown","London","London","AO","100","[c]","25060","25630"
"New entrant CS","2022","Unknown","London","London","EO","565","[c]","29220","28650"
"New entrant CS","2022","Unknown","London","London","G6","25","[c]","72760","70830"
"New entrant CS","2022","Unknown","London","London","G7","90","[c]","58980","57430"
"New entrant CS","2022","Unknown","London","London","HEO","230","[c]","35350","35050"
"New entrant CS","2022","Unknown","London","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","London","London","SEO","135","[c]","42950","41950"
"New entrant CS","2022","Unknown","London","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Outside London","AO","175","[c]","21260","21260"
"New entrant CS","2022","Unknown","North East (England)","Outside London","EO","120","[c]","26140","24880"
"New entrant CS","2022","Unknown","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","Outside London","G7","10","[c]","54260","52050"
"New entrant CS","2022","Unknown","North East (England)","Outside London","HEO","20","[c]","32240","31990"
"New entrant CS","2022","Unknown","North East (England)","Outside London","SEO","10","[c]","37280","37450"
"New entrant CS","2022","Unknown","North West (England)","Outside London","AA","35","[c]","18480","18240"
"New entrant CS","2022","Unknown","North West (England)","Outside London","AO","380","[c]","21400","21260"
"New entrant CS","2022","Unknown","North West (England)","Outside London","EO","345","[c]","26050","24880"
"New entrant CS","2022","Unknown","North West (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","Outside London","G7","45","[c]","55120","55000"
"New entrant CS","2022","Unknown","North West (England)","Outside London","HEO","45","[c]","31430","30820"
"New entrant CS","2022","Unknown","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","Outside London","SEO","30","[c]","38370","37450"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","EO","40","[c]","25460","24880"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Overseas","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Overseas","HEO","15","[c]","39120","41600"
"New entrant CS","2022","Unknown","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Outside London","AA","750","[c]","21300","21050"
"New entrant CS","2022","Unknown","Scotland","Outside London","AO","475","[c]","23490","24400"
"New entrant CS","2022","Unknown","Scotland","Outside London","EO","1085","[c]","27330","27230"
"New entrant CS","2022","Unknown","Scotland","Outside London","G6","90","[c]","68770","65280"
"New entrant CS","2022","Unknown","Scotland","Outside London","G7","245","[c]","52600","49860"
"New entrant CS","2022","Unknown","Scotland","Outside London","HEO","705","[c]","32150","31540"
"New entrant CS","2022","Unknown","Scotland","Outside London","SCS level","10","[c]","88510","78810"
