"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","EO","50","45","27240","27570"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","AO","55","50","27070","26880"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","EO","35","30","28460","27570"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","AA","60","55","22550","23230"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","AO","215","200","23310","22340"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","EO","290","270","29340","28990"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","G6","55","50","72630","75340"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","G7","150","145","57120","57190"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","HEO","245","240","34780","34600"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","SEO","195","185","44280","43660"
"In post","2022","Declared disabled","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","EO","90","80","29420","27570"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","EO","30","30","27700","27570"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","HEO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","AO","95","80","21250","21260"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","EO","80","75","27420","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","HEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Coventry","Outside London","AO","35","30","21640","21260"
"In post","2022","Declared disabled","Coventry","Outside London","EO","80","65","26850","27130"
"In post","2022","Declared disabled","Coventry","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Coventry","Outside London","G7","40","40","51190","50400"
"In post","2022","Declared disabled","Coventry","Outside London","HEO","60","55","31390","31000"
"In post","2022","Declared disabled","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Coventry","Outside London","SEO","40","35","37910","37100"
"In post","2022","Declared disabled","Coventry","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Croydon","London","AA","25","20","[c]","[c]"
"In post","2022","Declared disabled","Croydon","London","AO","155","135","25600","25630"
"In post","2022","Declared disabled","Croydon","London","EO","295","270","29980","29370"
"In post","2022","Declared disabled","Croydon","London","G6","50","50","73430","74850"
"In post","2022","Declared disabled","Croydon","London","G7","95","90","60510","60000"
"In post","2022","Declared disabled","Croydon","London","HEO","215","205","36560","36550"
"In post","2022","Declared disabled","Croydon","London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Croydon","London","SEO","170","160","44490","43810"
"In post","2022","Declared disabled","Croydon","London","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","EO","30","25","26460","26060"
"In post","2022","Declared disabled","Darlington","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","G7","20","20","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","HEO","35","35","30590","30190"
"In post","2022","Declared disabled","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","SEO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","AO","80","70","21190","21260"
"In post","2022","Declared disabled","Derby","Outside London","EO","45","40","27840","27570"
"In post","2022","Declared disabled","Derby","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","Unknown","35","35","30440","28200"
"In post","2022","Declared disabled","Derry City and Strabane","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","Outside London","AA","40","35","19580","19810"
"In post","2022","Declared disabled","Devon CC","Outside London","AO","200","165","22540","21260"
"In post","2022","Declared disabled","Devon CC","Outside London","EO","185","165","27670","27570"
"In post","2022","Declared disabled","Devon CC","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","Outside London","G7","30","30","51730","48020"
"In post","2022","Declared disabled","Devon CC","Outside London","HEO","70","65","33080","32730"
"In post","2022","Declared disabled","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","Outside London","SEO","60","55","41230","39650"
"In post","2022","Declared disabled","Devon CC","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Outside London","AA","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Outside London","AO","80","75","24970","23550"
"In post","2022","Declared disabled","Dorset","Outside London","EO","75","65","28420","27570"
"In post","2022","Declared disabled","Dorset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Outside London","HEO","45","45","34400","33840"
"In post","2022","Declared disabled","Dorset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Outside London","AO","75","65","21100","21260"
"In post","2022","Declared disabled","Dudley","Outside London","EO","65","55","27310","27570"
"In post","2022","Declared disabled","Dudley","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Outside London","HEO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Durham","Outside London","AA","35","30","19710","19200"
"In post","2022","Declared disabled","Durham","Outside London","AO","270","230","23080","21680"
"In post","2022","Declared disabled","Durham","Outside London","EO","185","165","27370","27570"
"In post","2022","Declared disabled","Durham","Outside London","G6","[c]","[c]","[c]","[c]"
