"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Other","EO","100","[c]","21480","20940"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Other","HEO","45","[c]","28350","28530"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Other","SEO","20","[c]","40750","40230"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","EO","30","[c]","22840","22590"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","HEO","45","[c]","29820","30000"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Project Delivery","SEO","40","[c]","39760","40090"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","EO","40","[c]","23160","24420"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","G7","15","[c]","55860","55070"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","HEO","60","[c]","32600","32120"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Science and Engineering","SEO","55","[c]","43220","43340"
"Leaver CS","2022","Project Delivery","Defence Equipment and Support","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","G7","10","[c]","51140","48590"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Project Delivery","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Defence Science and Technology Laboratory","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Education (excl. agencies)","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for International Trade","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","AO","15","[c]","20820","21010"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","HEO","10","[c]","33790","34290"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO","15","[c]","38350","37880"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department of Health and Social Care (excl. agencies)","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Licensing Agency","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Driver and Vehicle Standards Agency","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Inspector of Education and Training","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Estyn","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","FCDO Services","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Other","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
