"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Tax","Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Heterosexual / straight","60","[c]","36230","32000"
"New entrant CS","2022","Declared disabled","Unknown","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","Heterosexual / straight","140","[c]","29750","27230"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","LGBO","65","[c]","28140","27230"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","Heterosexual / straight","30","[c]","27420","23850"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","Heterosexual / straight","55","[c]","35220","34140"
"New entrant CS","2022","Declared non-disabled","Commercial","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
