"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","London","G7","45","[c]","54170","54110"
"New entrant CS","2022","20-29","Department for Transport","London","HEO","110","[c]","33650","34710"
"New entrant CS","2022","20-29","Department for Transport","London","SEO","55","[c]","42520","42470"
"New entrant CS","2022","20-29","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Outside London","AA","115","[c]","18430","18310"
"New entrant CS","2022","20-29","Department for Transport","Outside London","AO","225","[c]","22360","21840"
"New entrant CS","2022","20-29","Department for Transport","Outside London","EO","80","[c]","25940","26130"
"New entrant CS","2022","20-29","Department for Transport","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Outside London","HEO","55","[c]","31200","30730"
"New entrant CS","2022","20-29","Department for Transport","Outside London","SEO","20","[c]","39510","38650"
"New entrant CS","2022","20-29","Department for Transport","Unknown","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","AO","125","[c]","25100","25110"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","EO","385","[c]","30660","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","HEO","85","[c]","35810","36650"
"New entrant CS","2022","20-29","Department for Work and Pensions","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","AO","1865","[c]","21400","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","EO","1410","[c]","27550","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","G7","15","[c]","53470","52880"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","HEO","90","[c]","32390","31990"
"New entrant CS","2022","20-29","Department for Work and Pensions","Outside London","SEO","50","[c]","37730","37100"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","EO","20","[c]","29470","29290"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","AA","15","[c]","22090","22350"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","AO","50","[c]","24100","23780"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","EO","290","[c]","27110","27140"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","G7","45","[c]","53200","53360"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","HEO","250","[c]","32430","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","SEO","105","[c]","40320","40650"
"New entrant CS","2022","20-29","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","AA","25","[c]","19100","19100"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","AO","105","[c]","20480","19880"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","EO","135","[c]","24150","23390"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","G7","15","[c]","51700","49530"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","HEO","160","[c]","30100","28970"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","SEO","55","[c]","37640","36820"
"New entrant CS","2022","20-29","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","HEO","10","[c]","32350","32350"
"New entrant CS","2022","20-29","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","EO","10","[c]","25070","24470"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","HEO","20","[c]","30440","30350"
"New entrant CS","2022","20-29","Food Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","EO","20","[c]","30600","30600"
"New entrant CS","2022","20-29","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","AO","95","[c]","22600","22600"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","EO","35","[c]","27130","27130"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","AO","25","[c]","25180","25330"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","EO","145","[c]","30520","30750"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","G7","15","[c]","58600","58600"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","HEO","165","[c]","36640","37610"
"New entrant CS","2022","20-29","HM Revenue and Customs","London","SEO","20","[c]","43890","43430"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","AO","1905","[c]","21280","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","EO","1040","[c]","26460","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","G7","15","[c]","52720","52080"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","HEO","505","[c]","32700","33080"
"New entrant CS","2022","20-29","HM Revenue and Customs","Outside London","SEO","40","[c]","40760","40180"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","London","AO","40","[c]","22580","22750"
"New entrant CS","2022","20-29","HM Treasury","London","EO","30","[c]","25170","24300"
"New entrant CS","2022","20-29","HM Treasury","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","London","HEO","115","[c]","30580","28500"
"New entrant CS","2022","20-29","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Outside London","HEO","15","[c]","29820","29320"
"New entrant CS","2022","20-29","HM Treasury","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","London","AA","40","[c]","22450","22460"
"New entrant CS","2022","20-29","Home Office","London","AO","25","[c]","25470","25630"
"New entrant CS","2022","20-29","Home Office","London","EO","265","[c]","29180","28650"
"New entrant CS","2022","20-29","Home Office","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","London","HEO","110","[c]","34790","35050"
"New entrant CS","2022","20-29","Home Office","London","SEO","25","[c]","42770","41950"
"New entrant CS","2022","20-29","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Outside London","AA","15","[c]","18360","18240"
"New entrant CS","2022","20-29","Home Office","Outside London","AO","235","[c]","21760","21680"
"New entrant CS","2022","20-29","Home Office","Outside London","EO","370","[c]","25020","24880"
"New entrant CS","2022","20-29","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Outside London","HEO","35","[c]","30970","30820"
"New entrant CS","2022","20-29","Home Office","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","London","AO","25","[c]","25340","25640"
"New entrant CS","2022","20-29","Ministry of Defence","London","EO","70","[c]","27540","28700"
"New entrant CS","2022","20-29","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","London","HEO","30","[c]","36280","37000"
"New entrant CS","2022","20-29","Ministry of Defence","London","SEO","20","[c]","44970","44500"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","AA","165","[c]","20270","19760"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","AO","370","[c]","22040","21170"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","EO","510","[c]","23830","24750"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","G7","10","[c]","53780","53500"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","HEO","395","[c]","29200","29230"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","SEO","70","[c]","39750","40000"
"New entrant CS","2022","20-29","Ministry of Defence","Outside London","Unknown","85","[c]","27920","27540"
"New entrant CS","2022","20-29","Ministry of Defence","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Unknown","Unknown","85","[c]","20190","16190"
"New entrant CS","2022","20-29","Ministry of Justice","London","AA","80","[c]","23750","24080"
"New entrant CS","2022","20-29","Ministry of Justice","London","AO","445","[c]","27690","30460"
"New entrant CS","2022","20-29","Ministry of Justice","London","EO","160","[c]","28270","28310"
"New entrant CS","2022","20-29","Ministry of Justice","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","London","HEO","140","[c]","33950","34260"
"New entrant CS","2022","20-29","Ministry of Justice","London","SEO","35","[c]","41700","41750"
"New entrant CS","2022","20-29","Ministry of Justice","London","Unknown","220","[c]","27410","27060"
"New entrant CS","2022","20-29","Ministry of Justice","Outside London","AA","635","[c]","20670","20890"
