"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Statistics Authority","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data & Technology","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
