"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Southampton","EO","EO","40","[c]","27070","27570"
"Leaver CS","2022","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","G6/G7","G7","10","[c]","57040","56630"
"Leaver CS","2022","Southampton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","SEO/HEO","HEO","25","[c]","31980","31040"
"Leaver CS","2022","Southampton","SEO/HEO","SEO","20","[c]","46610","45990"
"Leaver CS","2022","Southampton","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","AA/AO","AO","30","[c]","23760","24250"
"Leaver CS","2022","Southend-on-Sea","EO","EO","25","[c]","29450","29290"
"Leaver CS","2022","Southend-on-Sea","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","AA/AO","AA","50","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","AA/AO","AO","195","[c]","21200","21260"
"Leaver CS","2022","Staffordshire CC","EO","EO","80","[c]","27170","27570"
"Leaver CS","2022","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","SEO/HEO","HEO","25","[c]","33580","33300"
"Leaver CS","2022","Staffordshire CC","SEO/HEO","SEO","20","[c]","43790","42760"
"Leaver CS","2022","Staffordshire CC","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","AA/AO","AO","80","[c]","20270","20430"
"Leaver CS","2022","Stoke-on-Trent","EO","EO","40","[c]","26760","27570"
"Leaver CS","2022","Stoke-on-Trent","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","AA/AO","AA","45","[c]","19060","19000"
"Leaver CS","2022","Suffolk CC","AA/AO","AO","215","[c]","21340","21260"
"Leaver CS","2022","Suffolk CC","EO","EO","100","[c]","27120","27570"
"Leaver CS","2022","Suffolk CC","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","SEO/HEO","HEO","40","[c]","31800","31800"
"Leaver CS","2022","Suffolk CC","SEO/HEO","SEO","15","[c]","39710","37280"
"Leaver CS","2022","Suffolk CC","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","AA/AO","AO","225","[c]","21110","21260"
"Leaver CS","2022","Sunderland","EO","EO","85","[c]","27860","27570"
"Leaver CS","2022","Sunderland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","SEO/HEO","HEO","20","[c]","33500","34290"
"Leaver CS","2022","Sunderland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","AA/AO","AO","75","[c]","21430","21260"
"Leaver CS","2022","Swansea","EO","EO","30","[c]","26770","27130"
"Leaver CS","2022","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","SEO/HEO","HEO","15","[c]","33750","34160"
"Leaver CS","2022","Swansea","SEO/HEO","SEO","15","[c]","44690","47000"
"Leaver CS","2022","Swansea","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","AA/AO","AO","15","[c]","21760","20970"
"Leaver CS","2022","Swindon","EO","EO","20","[c]","27730","27570"
"Leaver CS","2022","Swindon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","AA/AO","AO","30","[c]","23310","21260"
"Leaver CS","2022","Telford and Wrekin","EO","EO","40","[c]","27290","27570"
"Leaver CS","2022","Telford and Wrekin","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","SEO/HEO","HEO","25","[c]","32960","33240"
"Leaver CS","2022","Telford and Wrekin","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","AA/AO","AO","10","[c]","21860","21680"
"Leaver CS","2022","Thurrock","EO","EO","20","[c]","27510","27370"
"Leaver CS","2022","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","AA/AO","AO","15","[c]","21060","21010"
"Leaver CS","2022","Torbay","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","AA/AO","AO","95","[c]","22480","23110"
"Leaver CS","2022","Tower Hamlets","EO","EO","125","[c]","28500","27570"
"Leaver CS","2022","Tower Hamlets","G6/G7","G6","75","[c]","71820","70880"
"Leaver CS","2022","Tower Hamlets","G6/G7","G7","190","[c]","57400","55430"
"Leaver CS","2022","Tower Hamlets","SCS level","SCS level","80","[c]","98450","91840"
"Leaver CS","2022","Tower Hamlets","SEO/HEO","HEO","140","[c]","34300","33610"
"Leaver CS","2022","Tower Hamlets","SEO/HEO","SEO","110","[c]","43030","41750"
"Leaver CS","2022","Tower Hamlets","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","AA/AO","AA","45","[c]","19010","19200"
"Leaver CS","2022","Tyneside","AA/AO","AO","785","[c]","21170","21260"
"Leaver CS","2022","Tyneside","EO","EO","255","[c]","26440","27570"
"Leaver CS","2022","Tyneside","G6/G7","G6","20","[c]","71470","68870"
"Leaver CS","2022","Tyneside","G6/G7","G7","85","[c]","53970","53220"
"Leaver CS","2022","Tyneside","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Tyneside","SEO/HEO","HEO","130","[c]","32560","32400"
"Leaver CS","2022","Tyneside","SEO/HEO","SEO","90","[c]","40090","39580"
"Leaver CS","2022","Tyneside","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","AA","115","[c]","18480","18310"
"Leaver CS","2022","Unknown","AA/AO","AO","270","[c]","21830","21840"
"Leaver CS","2022","Unknown","EO","EO","125","[c]","27330","27570"
"Leaver CS","2022","Unknown","G6/G7","G6","25","[c]","72780","67940"
"Leaver CS","2022","Unknown","G6/G7","G7","55","[c]","58450","56520"
"Leaver CS","2022","Unknown","SCS level","SCS level","20","[c]","99780","84560"
"Leaver CS","2022","Unknown","SEO/HEO","HEO","70","[c]","33890","33350"
"Leaver CS","2022","Unknown","SEO/HEO","SEO","70","[c]","42070","41090"
"Leaver CS","2022","Unknown","Unknown","Unknown","485","[c]","35910","33270"
"Leaver CS","2022","Wakefield","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","AA/AO","AO","70","[c]","22420","21010"
"Leaver CS","2022","Wakefield","EO","EO","45","[c]","29020","27570"
"Leaver CS","2022","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","SEO/HEO","HEO","15","[c]","37630","37250"
"Leaver CS","2022","Wakefield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","AA/AO","AO","15","[c]","21150","21260"
"Leaver CS","2022","Walsall","EO","EO","15","[c]","27390","27570"
"Leaver CS","2022","Walsall","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","AA/AO","AO","75","[c]","24080","23720"
"Leaver CS","2022","Wandsworth","EO","EO","20","[c]","30830","31060"
"Leaver CS","2022","Wandsworth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","AA/AO","AO","50","[c]","21500","21030"
"Leaver CS","2022","Warrington","EO","EO","50","[c]","29760","27570"
"Leaver CS","2022","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","SEO/HEO","HEO","25","[c]","37370","36690"
"Leaver CS","2022","Warrington","SEO/HEO","SEO","15","[c]","45820","45480"
"Leaver CS","2022","Warrington","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","AA/AO","AA","10","[c]","18840","19050"
"Leaver CS","2022","Warwickshire CC","AA/AO","AO","40","[c]","21100","21260"
"Leaver CS","2022","Warwickshire CC","EO","EO","65","[c]","25890","27570"
"Leaver CS","2022","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","SEO/HEO","HEO","10","[c]","30470","30710"
"Leaver CS","2022","Warwickshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","AA/AO","AO","50","[c]","22310","21300"
"Leaver CS","2022","West Cumbria","EO","EO","25","[c]","28220","27570"
"Leaver CS","2022","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","Unknown","30","[c]","39470","40430"
"Leaver CS","2022","West Essex","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","EO","EO","40","[c]","28600","29200"
"Leaver CS","2022","West Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","EO","EO","15","[c]","29480","29290"
"Leaver CS","2022","West Kent","G6/G7","G7","15","[c]","49450","47660"
"Leaver CS","2022","West Kent","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","AA/AO","AO","40","[c]","22500","21260"
"Leaver CS","2022","West Lothian","EO","EO","10","[c]","29200","27570"
"Leaver CS","2022","West Lothian","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","AA/AO","AA","30","[c]","18590","19200"
"Leaver CS","2022","West Northamptonshire","AA/AO","AO","90","[c]","20860","20970"
"Leaver CS","2022","West Northamptonshire","EO","EO","50","[c]","27150","27570"
"Leaver CS","2022","West Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","AA/AO","AO","100","[c]","24140","24370"
"Leaver CS","2022","West Surrey","EO","EO","50","[c]","29260","29290"
"Leaver CS","2022","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","G6/G7","G7","10","[c]","58330","55620"
"Leaver CS","2022","West Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","SEO/HEO","HEO","20","[c]","34310","33150"
"Leaver CS","2022","West Surrey","SEO/HEO","SEO","20","[c]","41170","40780"
"Leaver CS","2022","West Surrey","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","EO","EO","75","[c]","27960","27570"
"Leaver CS","2022","West Sussex (North East)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","AA/AO","AO","35","[c]","20950","21010"
"Leaver CS","2022","West Sussex (South West)","EO","EO","45","[c]","27370","27570"
"Leaver CS","2022","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","AA/AO","AA","105","[c]","20580","20600"
"Leaver CS","2022","Westminster","AA/AO","AO","400","[c]","23900","23770"
"Leaver CS","2022","Westminster","EO","EO","695","[c]","28150","28330"
"Leaver CS","2022","Westminster","G6/G7","G6","405","[c]","69330","67590"
"Leaver CS","2022","Westminster","G6/G7","G7","915","[c]","55910","54700"
"Leaver CS","2022","Westminster","SCS level","SCS level","265","[c]","95400","87400"
"Leaver CS","2022","Westminster","SEO/HEO","HEO","995","[c]","34610","34550"
"Leaver CS","2022","Westminster","SEO/HEO","SEO","640","[c]","42160","41950"
"Leaver CS","2022","Westminster","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","AA/AO","AA","90","[c]","18830","19100"
"Leaver CS","2022","Wiltshire","AA/AO","AO","150","[c]","22180","21130"
"Leaver CS","2022","Wiltshire","EO","EO","145","[c]","27250","26670"
"Leaver CS","2022","Wiltshire","G6/G7","G6","15","[c]","70840","66200"
"Leaver CS","2022","Wiltshire","G6/G7","G7","70","[c]","53520","54540"
"Leaver CS","2022","Wiltshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","SEO/HEO","HEO","150","[c]","31950","32820"
"Leaver CS","2022","Wiltshire","SEO/HEO","SEO","115","[c]","39850","40060"
"Leaver CS","2022","Wiltshire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","AA/AO","AO","100","[c]","21210","21260"
"Leaver CS","2022","Wirral","EO","EO","45","[c]","27130","27570"
"Leaver CS","2022","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","SEO/HEO","HEO","15","[c]","33600","33840"
"Leaver CS","2022","Wirral","SEO/HEO","SEO","15","[c]","43090","40860"
"Leaver CS","2022","Wirral","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","AA/AO","AO","20","[c]","20920","21140"
"Leaver CS","2022","Wolverhampton","EO","EO","15","[c]","27730","27570"
"Leaver CS","2022","Wolverhampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","AA/AO","AO","145","[c]","21000","21050"
"Leaver CS","2022","Worcestershire CC","EO","EO","55","[c]","27380","27570"
"Leaver CS","2022","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","York","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","York","AA/AO","AO","60","[c]","21300","21170"
"Leaver CS","2022","York","EO","EO","55","[c]","26690","26670"
"Leaver CS","2022","York","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","York","G6/G7","G7","15","[c]","57870","56020"
"Leaver CS","2022","York","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","York","SEO/HEO","HEO","30","[c]","33250","33300"
"Leaver CS","2022","York","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","York","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","EO","EO","10","[c]","27080","27570"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","AA/AO","AO","110","[c]","21270","21260"
"Leaver Dept.","2022","Angus and Dundee City","EO","EO","55","[c]","27440","27570"
"Leaver Dept.","2022","Angus and Dundee City","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","EO","EO","15","[c]","30970","31060"
