"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Unknown","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Unknown","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SEO/HEO","Heterosexual / straight","30","30","38180","37610"
"In post","2022","Analysis","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Commercial","AA/AO","Heterosexual / straight","110","105","22400","21840"
"In post","2022","Commercial","Commercial","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Commercial","Commercial","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2022","Commercial","Commercial","AA/AO","Unknown","75","70","23380","21840"
"In post","2022","Commercial","Commercial","EO","Heterosexual / straight","420","405","26580","26350"
"In post","2022","Commercial","Commercial","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Commercial","Commercial","EO","Undeclared","55","55","27060","26700"
"In post","2022","Commercial","Commercial","EO","Unknown","110","105","26650","26630"
"In post","2022","Commercial","Commercial","G6/G7","Heterosexual / straight","570","555","56630","54150"
"In post","2022","Commercial","Commercial","G6/G7","LGBO","35","35","55440","53860"
"In post","2022","Commercial","Commercial","G6/G7","Undeclared","85","85","56830","53360"
"In post","2022","Commercial","Commercial","G6/G7","Unknown","95","90","57010","54700"
"In post","2022","Commercial","Commercial","SCS level","Heterosexual / straight","55","55","83640","77450"
"In post","2022","Commercial","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Commercial","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Commercial","SEO/HEO","Heterosexual / straight","1605","1550","37070","36970"
"In post","2022","Commercial","Commercial","SEO/HEO","LGBO","80","80","36230","36500"
"In post","2022","Commercial","Commercial","SEO/HEO","Undeclared","230","225","38180","39520"
"In post","2022","Commercial","Commercial","SEO/HEO","Unknown","295","285","37020","37080"
"In post","2022","Commercial","Commercial","Unknown","Heterosexual / straight","130","130","40030","37560"
"In post","2022","Commercial","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Commercial","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","Commercial","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Commercial","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","AA/AO","Heterosexual / straight","30","30","22900","21740"
"In post","2022","Commercial","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","EO","Heterosexual / straight","50","45","27660","26820"
"In post","2022","Commercial","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","G6/G7","Heterosexual / straight","70","70","63240","60400"
"In post","2022","Commercial","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","SEO/HEO","Heterosexual / straight","140","140","39550","39230"
"In post","2022","Commercial","Operational Delivery","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Other","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Commercial","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","SEO/HEO","Heterosexual / straight","35","30","35770","37890"
"In post","2022","Commercial","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Commercial","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","SEO/HEO","Heterosexual / straight","40","40","37270","39000"
"In post","2022","Commercial","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Project Delivery","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Property","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","SEO/HEO","Heterosexual / straight","65","65","37590","38710"
"In post","2022","Commercial","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","EO","Heterosexual / straight","30","30","26810","27160"
"In post","2022","Commercial","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","G6/G7","Heterosexual / straight","140","140","63210","64500"
"In post","2022","Commercial","Unknown","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Unknown","G6/G7","Undeclared","15","15","[c]","[c]"
