"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Social Research","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","London","G6/G7","20","15","[c]","[c]"
"In post","2022","Undeclared","Statistics","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Statistics","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Statistics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Statistics","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Statistics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","East Midlands (England)","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Tax","East Midlands (England)","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Tax","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","East Midlands (England)","SEO/HEO","35","35","36010","33600"
"In post","2022","Undeclared","Tax","East of England","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Tax","London","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Tax","London","G6/G7","45","40","68870","66050"
"In post","2022","Undeclared","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","London","SEO/HEO","70","70","40470","39070"
"In post","2022","Undeclared","Tax","North East (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","North East (England)","EO","30","30","26820","26820"
"In post","2022","Undeclared","Tax","North East (England)","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Tax","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","North East (England)","SEO/HEO","30","30","35700","33370"
"In post","2022","Undeclared","Tax","North West (England)","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Tax","North West (England)","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Tax","North West (England)","G6/G7","50","50","56960","55210"
"In post","2022","Undeclared","Tax","North West (England)","SEO/HEO","65","60","36470","33680"
"In post","2022","Undeclared","Tax","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","Northern Ireland","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","Scotland","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","Scotland","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Tax","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Scotland","SEO/HEO","45","40","35260","33370"
"In post","2022","Undeclared","Tax","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","South East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","South West (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","South West (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Tax","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Wales","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","Wales","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","Wales","SEO/HEO","35","30","35880","33370"
"In post","2022","Undeclared","Tax","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Tax","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Tax","West Midlands (England)","G6/G7","20","15","[c]","[c]"
"In post","2022","Undeclared","Tax","West Midlands (England)","SEO/HEO","45","45","35200","33370"
"In post","2022","Undeclared","Tax","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tax","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Tax","Yorkshire and The Humber","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Tax","Yorkshire and The Humber","SEO/HEO","30","30","35900","33370"
"In post","2022","Undeclared","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","London","EO","30","30","29120","29970"
"In post","2022","Undeclared","Unknown","London","G6/G7","100","100","59910","58600"
"In post","2022","Undeclared","Unknown","London","SCS level","20","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","London","SEO/HEO","110","110","38570","38130"
"In post","2022","Undeclared","Unknown","North East (England)","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","North East (England)","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","North West (England)","AA/AO","10","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","North West (England)","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","North West (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scotland","AA/AO","45","40","23040","23230"
"In post","2022","Undeclared","Unknown","Scotland","EO","40","40","28300","27230"
"In post","2022","Undeclared","Unknown","Scotland","G6/G7","55","50","61080","62170"
"In post","2022","Undeclared","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Scotland","SEO/HEO","105","100","38830","39660"
"In post","2022","Undeclared","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","South East (England)","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","SEO/HEO","30","30","35150","33370"
"In post","2022","Undeclared","Veterinarian","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","SEO/HEO","40","40","35020","34040"
"In post","2022","Unknown","Commercial","London","AA/AO","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","London","EO","40","40","28080","27390"
"In post","2022","Unknown","Commercial","London","G6/G7","115","115","57310","53360"
"In post","2022","Unknown","Commercial","London","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Commercial","London","SEO/HEO","150","145","39060","40650"
"In post","2022","Unknown","Commercial","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","North East (England)","EO","15","10","[c]","[c]"
"In post","2022","Unknown","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","North East (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","SEO/HEO","120","120","35470","36500"
"In post","2022","Unknown","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","AA/AO","50","45","24350","23830"
"In post","2022","Unknown","Commercial","Scotland","EO","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","SEO/HEO","30","30","40300","40290"
"In post","2022","Unknown","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","South East (England)","EO","10","10","[c]","[c]"
