"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Planning Inspectorate","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Planning Inspectorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Public Health England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Queen Elizabeth II Centre","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Queen Elizabeth II Centre","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Queen Elizabeth II Centre","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Registers of Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Prison Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Prison Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Prison Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Prison Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scottish Prison Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Serious Fraud Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The Insolvency Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The Insolvency Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Debt Management Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Debt Management Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Debt Management Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Debt Management Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Health Security Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Health Security Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Hydrographic Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Statistics Authority","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Valuation Office Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Valuation Office Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Vehicle Certification Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Vehicle Certification Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Wilton Park","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Wilton Park","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
