"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Unknown","Outside London","AO","1355","[c]","21490","21260"
"Leaver CS","2022","20-29","Unknown","Outside London","EO","455","[c]","25050","25630"
"Leaver CS","2022","20-29","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Outside London","HEO","180","[c]","31910","31540"
"Leaver CS","2022","20-29","Unknown","Outside London","SEO","50","[c]","39320","38940"
"Leaver CS","2022","20-29","Unknown","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","110","[c]","28110","28980"
"Leaver CS","2022","30-39","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","EO","35","[c]","29990","31060"
"Leaver CS","2022","30-39","Declared disabled","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","AO","195","[c]","22130","21260"
"Leaver CS","2022","30-39","Declared disabled","Outside London","EO","130","[c]","27420","27570"
"Leaver CS","2022","30-39","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","London","AO","105","[c]","23710","23720"
"Leaver CS","2022","30-39","Declared non-disabled","London","EO","245","[c]","29580","31060"
"Leaver CS","2022","30-39","Declared non-disabled","London","G6","100","[c]","67350","66230"
"Leaver CS","2022","30-39","Declared non-disabled","London","G7","310","[c]","54830","54230"
"Leaver CS","2022","30-39","Declared non-disabled","London","HEO","225","[c]","34150","33950"
"Leaver CS","2022","30-39","Declared non-disabled","London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","London","SEO","205","[c]","41340","40500"
"Leaver CS","2022","30-39","Declared non-disabled","London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","AA","155","[c]","19860","19810"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","AO","1365","[c]","21810","21260"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","EO","765","[c]","26970","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","G6","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","G7","140","[c]","53560","52280"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","HEO","345","[c]","32260","32010"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","SEO","345","[c]","40050","39650"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","Unknown","175","[c]","35940","35980"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","AO","35","[c]","21620","21840"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","AO","100","[c]","21380","21260"
"Leaver CS","2022","30-39","Undeclared","Outside London","EO","65","[c]","26220","26750"
"Leaver CS","2022","30-39","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","AO","65","[c]","23850","23720"
"Leaver CS","2022","30-39","Unknown","London","EO","110","[c]","29990","30650"
"Leaver CS","2022","30-39","Unknown","London","G6","50","[c]","70220","66920"
"Leaver CS","2022","30-39","Unknown","London","G7","150","[c]","55560","54070"
"Leaver CS","2022","30-39","Unknown","London","HEO","130","[c]","34850","34200"
"Leaver CS","2022","30-39","Unknown","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","SEO","110","[c]","41940","41730"
"Leaver CS","2022","30-39","Unknown","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outside London","AA","110","[c]","20280","19300"
"Leaver CS","2022","30-39","Unknown","Outside London","AO","625","[c]","22660","21260"
"Leaver CS","2022","30-39","Unknown","Outside London","EO","330","[c]","27560","27570"
"Leaver CS","2022","30-39","Unknown","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outside London","G7","80","[c]","53620","52500"
"Leaver CS","2022","30-39","Unknown","Outside London","HEO","165","[c]","33450","32780"
"Leaver CS","2022","30-39","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outside London","SEO","125","[c]","39840","39600"
"Leaver CS","2022","30-39","Unknown","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","105","[c]","34070","32700"
"Leaver CS","2022","40-49","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","EO","35","[c]","30680","31060"
"Leaver CS","2022","40-49","Declared disabled","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","AO","140","[c]","21850","21260"
"Leaver CS","2022","40-49","Declared disabled","Outside London","EO","110","[c]","27580","27570"
"Leaver CS","2022","40-49","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","London","AO","80","[c]","24140","25110"
"Leaver CS","2022","40-49","Declared non-disabled","London","EO","150","[c]","30060","31060"
"Leaver CS","2022","40-49","Declared non-disabled","London","G6","105","[c]","68860","66870"
"Leaver CS","2022","40-49","Declared non-disabled","London","G7","185","[c]","56490","56110"
"Leaver CS","2022","40-49","Declared non-disabled","London","HEO","75","[c]","34680","34020"
"Leaver CS","2022","40-49","Declared non-disabled","London","SCS level","85","[c]","95120","92380"
"Leaver CS","2022","40-49","Declared non-disabled","London","SEO","120","[c]","41910","41330"
"Leaver CS","2022","40-49","Declared non-disabled","London","Unknown","15","[c]","[c]","[c]"
