"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Inner London - East","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Scotland","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Wales","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","Eastern Scotland","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","The National Archives","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","East Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Water Services Regulation Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Water Services Regulation Authority","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
