"Status","Year","Age","Disability","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Undeclared","No function","Department for Education (excl. agencies)","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","50","50","36140","33220"
"In post","2022","20-29","Undeclared","No function","Department for International Trade","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","30","30","35430","33210"
"In post","2022","20-29","Undeclared","No function","Department for Transport (excl. agencies)","35","35","37080","35060"
"In post","2022","20-29","Undeclared","No function","Department for Work and Pensions (excl. agencies)","370","360","26040","27570"
"In post","2022","20-29","Undeclared","No function","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Driver and Vehicle Licensing Agency","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Driver and Vehicle Standards Agency","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Food Standards Agency","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Foreign, Commonwealth and Development Office (excl. agencies)","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Health and Safety Executive","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","HM Courts and Tribunals Service","80","75","24030","21490"
"In post","2022","20-29","Undeclared","No function","HM Land Registry","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","HM Prison and Probation Service","325","320","26870","26610"
"In post","2022","20-29","Undeclared","No function","HM Revenue and Customs (excl. agencies)","145","145","28960","26820"
"In post","2022","20-29","Undeclared","No function","HM Treasury (excl. agencies)","180","180","38890","33210"
"In post","2022","20-29","Undeclared","No function","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Legal Aid Agency","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Ministry of Justice (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","National Infrastructure Commission","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Office of the Public Guardian","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","UK Health Security Agency","20","15","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","UK Statistics Authority","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Defence Equipment and Support","60","60","28070","27540"
"In post","2022","20-29","Undeclared","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","HM Revenue and Customs (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Ministry of Defence (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Submarine Delivery Agency","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Valuation Office Agency","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Cabinet Office (excl. agencies)","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","HM Prison and Probation Service","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Ministry of Defence (excl. agencies)","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Department for Work and Pensions (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Home Office","45","45","31530","28860"
"In post","2022","20-29","Undeclared","Unknown","Ministry of Defence (excl. agencies)","45","45","29260","26350"
"In post","2022","20-29","Undeclared","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Scottish Government (excl. agencies)","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Social Security Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","Welsh Government (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Department for Digital, Culture, Media and Sport","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Department for Education (excl. agencies)","30","30","36320","32870"
"In post","2022","20-29","Unknown","Analysis","Department for International Trade","60","60","38080","31800"
"In post","2022","20-29","Unknown","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Department for Transport (excl. agencies)","40","40","35570","34710"
"In post","2022","20-29","Unknown","Analysis","Department for Work and Pensions (excl. agencies)","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Department of Health and Social Care (excl. agencies)","115","115","42070","40650"
"In post","2022","20-29","Unknown","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Government Actuary's Department","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","HM Revenue and Customs (excl. agencies)","50","50","38010","37770"
"In post","2022","20-29","Unknown","Analysis","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Ministry of Defence (excl. agencies)","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Ministry of Justice (excl. agencies)","45","45","35730","34260"
"In post","2022","20-29","Unknown","Analysis","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","UK Debt Management Office","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","UK Statistics Authority","340","335","33530","30710"
"In post","2022","20-29","Unknown","Analysis","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Water Services Regulation Authority","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Cabinet Office (excl. agencies)","85","80","56560","54700"
"In post","2022","20-29","Unknown","Commercial","Crown Commercial Service","45","45","30680","30770"
"In post","2022","20-29","Unknown","Commercial","Crown Prosecution Service","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Defence Equipment and Support","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Department for Education (excl. agencies)","30","30","29370","27180"
"In post","2022","20-29","Unknown","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Department for International Trade","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Department for Transport (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Department of Health and Social Care (excl. agencies)","85","85","42650","40650"
"In post","2022","20-29","Unknown","Commercial","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","HM Revenue and Customs (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Ministry of Defence (excl. agencies)","40","40","30430","26670"
"In post","2022","20-29","Unknown","Commercial","Ministry of Justice (excl. agencies)","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
