"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Unknown","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","40880","40580"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Derbyshire and Nottinghamshire","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","East Anglia","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","East Wales","70","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Eastern Scotland","165","[c]","46360","39520"
"Leaver CS","2022","50-59","Unknown","Unknown","Essex","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Greater Manchester","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Highlands and Islands","10","[c]","33030","27570"
"Leaver CS","2022","50-59","Unknown","Unknown","Inner London - East","80","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Inner London - West","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Lancashire","45","[c]","27960","21260"
"Leaver CS","2022","50-59","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Merseyside","75","[c]","23470","21260"
"Leaver CS","2022","50-59","Unknown","Unknown","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Northern Ireland","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Northumberland, and Tyne and Wear","160","[c]","26870","27570"
"Leaver CS","2022","50-59","Unknown","Unknown","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","South Yorkshire","15","[c]","24320","21260"
"Leaver CS","2022","50-59","Unknown","Unknown","Southern Scotland","50","[c]","30930","28280"
"Leaver CS","2022","50-59","Unknown","Unknown","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Tees Valley and Durham","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","West Central Scotland","75","[c]","37940","30040"
"Leaver CS","2022","50-59","Unknown","Unknown","West Midlands","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","West Yorkshire","85","[c]","30120","27570"
"Leaver CS","2022","60-64","Analysis","Geography","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Geography","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","45720","42330"
"Leaver CS","2022","60-64","Commercial","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Operational Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
