"Status","Year","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Asian","Department for Transport","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Department for Work and Pensions","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Department of Health and Social Care","75","[c]","37730","32790"
"New entrant CS","2022","Unknown","Asian","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HM Land Registry","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HM Revenue and Customs","115","[c]","28250","26590"
"New entrant CS","2022","Unknown","Asian","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Home Office","80","[c]","29130","25770"
"New entrant CS","2022","Unknown","Asian","Ministry of Defence","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Ministry of Justice","30","[c]","25740","23170"
"New entrant CS","2022","Unknown","Asian","National Crime Agency","35","[c]","37700","33390"
"New entrant CS","2022","Unknown","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Scottish Government","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","UK Statistics Authority","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Attorney General's Departments","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Education","40","[c]","35050","31120"
"New entrant CS","2022","Unknown","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Work and Pensions","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department of Health and Social Care","40","[c]","37110","32790"
"New entrant CS","2022","Unknown","Black","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Revenue and Customs","30","[c]","29690","30750"
"New entrant CS","2022","Unknown","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Home Office","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Justice","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Education","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department of Health and Social Care","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Revenue and Customs","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Home Office","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Justice","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department of Health and Social Care","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Home Office","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Department for Education","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Department of Health and Social Care","45","[c]","41120","36330"
"New entrant CS","2022","Unknown","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
