"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South West","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Leeds","35","[c]","44280","28000"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","55","[c]","39330","28000"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","100","[c]","36800","28000"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","525","[c]","35590","28000"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","York","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Charity Commission","Sefton","55","[c]","26130","24440"
"New entrant CS","2022","Unknown","Charity Commission","Charity Commission","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","40","[c]","26580","20100"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Liverpool","35","[c]","29750","30420"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Cabinet Office","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Nottingham","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","Westminster","30","[c]","31770","26970"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","265","[c]","28890","26100"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Somerset CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","30","[c]","33990","30360"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Nottingham","[c]","[c]","[c]","[c]"
