"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Home Office","Other","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Policy","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Science and Engineering","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Statistics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","HEO","Heterosexual / straight","45","[c]","33060","33580"
"Leaver CS","2022","Ministry of Defence","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Corporate Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Corporate Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Digital, Data and Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Digital, Data and Technology","AA","LGBO","[c]","[c]","[c]","[c]"
