"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Legal","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Office of Gas and Electricity Markets","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Cabinet Office","G6/G7","15","[c]","56510","54700"
"New entrant CS","2022","40-49","No function","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Cabinet Office","SEO/HEO","20","[c]","33500","32000"
"New entrant CS","2022","40-49","No function","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Business, Energy and Industrial Strategy","AA/AO","25","[c]","21010","21130"
"New entrant CS","2022","40-49","No function","Department for Business, Energy and Industrial Strategy","EO","30","[c]","25760","24530"
"New entrant CS","2022","40-49","No function","Department for Business, Energy and Industrial Strategy","G6/G7","15","[c]","55220","53380"
"New entrant CS","2022","40-49","No function","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","40","[c]","38350","36740"
"New entrant CS","2022","40-49","No function","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Digital, Culture, Media and Sport","G6/G7","10","[c]","55290","51730"
"New entrant CS","2022","40-49","No function","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","10","[c]","32490","32490"
"New entrant CS","2022","40-49","No function","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Education","G6/G7","20","[c]","53500","49960"
"New entrant CS","2022","40-49","No function","Department for Education","SEO/HEO","40","[c]","34580","36500"
"New entrant CS","2022","40-49","No function","Department for Environment, Food and Rural Affairs","AA/AO","35","[c]","21750","21300"
"New entrant CS","2022","40-49","No function","Department for Environment, Food and Rural Affairs","EO","25","[c]","25980","24920"
"New entrant CS","2022","40-49","No function","Department for Environment, Food and Rural Affairs","G6/G7","70","[c]","54370","52930"
"New entrant CS","2022","40-49","No function","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","100","[c]","34360","35900"
"New entrant CS","2022","40-49","No function","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Levelling Up, Housing and Communities","EO","10","[c]","26350","25910"
"New entrant CS","2022","40-49","No function","Department for Levelling Up, Housing and Communities","G6/G7","35","[c]","48830","48200"
"New entrant CS","2022","40-49","No function","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","35","[c]","33880","32780"
"New entrant CS","2022","40-49","No function","Department for Transport","AA/AO","125","[c]","22160","21840"
"New entrant CS","2022","40-49","No function","Department for Transport","EO","90","[c]","26560","26130"
"New entrant CS","2022","40-49","No function","Department for Transport","G6/G7","20","[c]","58500","56330"
"New entrant CS","2022","40-49","No function","Department for Transport","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Transport","SEO/HEO","35","[c]","37200","38650"
"New entrant CS","2022","40-49","No function","Department for Work and Pensions","AA/AO","485","[c]","21520","21260"
"New entrant CS","2022","40-49","No function","Department for Work and Pensions","EO","700","[c]","28220","27570"
"New entrant CS","2022","40-49","No function","Department for Work and Pensions","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Department for Work and Pensions","SEO/HEO","45","[c]","44190","39960"
"New entrant CS","2022","40-49","No function","Department of Health and Social Care","AA/AO","30","[c]","20880","19880"
"New entrant CS","2022","40-49","No function","Department of Health and Social Care","EO","65","[c]","25480","25010"
"New entrant CS","2022","40-49","No function","Department of Health and Social Care","G6/G7","125","[c]","57270","53180"
"New entrant CS","2022","40-49","No function","Department of Health and Social Care","SCS level","30","[c]","95910","85640"
"New entrant CS","2022","40-49","No function","Department of Health and Social Care","SEO/HEO","200","[c]","35360","36330"
"New entrant CS","2022","40-49","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Food Standards Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Food Standards Agency","SEO/HEO","25","[c]","34860","33160"
"New entrant CS","2022","40-49","No function","HM Land Registry","AA/AO","50","[c]","22670","22600"
"New entrant CS","2022","40-49","No function","HM Land Registry","EO","20","[c]","27630","27130"
"New entrant CS","2022","40-49","No function","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","HM Revenue and Customs","AA/AO","310","[c]","21320","21250"
"New entrant CS","2022","40-49","No function","HM Revenue and Customs","EO","120","[c]","27190","26590"
"New entrant CS","2022","40-49","No function","HM Revenue and Customs","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","HM Revenue and Customs","SEO/HEO","155","[c]","34260","33080"
"New entrant CS","2022","40-49","No function","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Ministry of Defence","G6/G7","20","[c]","53250","51000"
"New entrant CS","2022","40-49","No function","Ministry of Defence","SEO/HEO","25","[c]","34470","35180"
"New entrant CS","2022","40-49","No function","Ministry of Justice","AA/AO","915","[c]","23130","23140"
"New entrant CS","2022","40-49","No function","Ministry of Justice","EO","70","[c]","26180","25120"
"New entrant CS","2022","40-49","No function","Ministry of Justice","G6/G7","15","[c]","64790","60500"
"New entrant CS","2022","40-49","No function","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Ministry of Justice","SEO/HEO","110","[c]","35810","34260"
"New entrant CS","2022","40-49","No function","Ministry of Justice","Unknown","1840","[c]","31350","28200"
"New entrant CS","2022","40-49","No function","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","National Crime Agency","EO","30","[c]","33190","32770"
"New entrant CS","2022","40-49","No function","National Crime Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","National Crime Agency","SEO/HEO","20","[c]","44240","43710"
"New entrant CS","2022","40-49","No function","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","30","[c]","72050","70500"
"New entrant CS","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","35","[c]","46950","46360"
"New entrant CS","2022","40-49","No function","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office of Gas and Electricity Markets","EO","20","[c]","26220","24900"
"New entrant CS","2022","40-49","No function","Office of Gas and Electricity Markets","G6/G7","15","[c]","60120","59160"
"New entrant CS","2022","40-49","No function","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office of Gas and Electricity Markets","SEO/HEO","10","[c]","38050","36880"
"New entrant CS","2022","40-49","No function","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Office of Rail and Road","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Scottish Government","AA/AO","90","[c]","21650","21640"
"New entrant CS","2022","40-49","No function","Scottish Government","EO","10","[c]","27330","27020"
"New entrant CS","2022","40-49","No function","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Scottish Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","UK Statistics Authority","AA/AO","45","[c]","19830","19860"
"New entrant CS","2022","40-49","No function","UK Statistics Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","UK Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","UK Statistics Authority","SEO/HEO","15","[c]","33330","30210"
"New entrant CS","2022","40-49","No function","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Cabinet Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
