"Status","Year","Age","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Food Standards Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","EO","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Scotland","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Heterosexual / straight","40","40","26060","25000"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Heterosexual / straight","100","95","29840","30620"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Unknown","15","15","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Heterosexual / straight","665","640","60580","59650"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","LGBO","40","40","61310","63000"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Undeclared","80","80","60620","59690"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Unknown","200","195","59230","58030"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Heterosexual / straight","185","180","83060","77060"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Unknown","25","25","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Heterosexual / straight","380","375","37910","38200"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Undeclared","40","40","37780","37570"
"In post","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Unknown","85","80","39010","39190"
"In post","2022","40-49","Forestry and Land Scotland","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","AA/AO","Unknown","60","60","26590","27360"
"In post","2022","40-49","Forestry and Land Scotland","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","EO","Unknown","35","35","31680","31060"
"In post","2022","40-49","Forestry and Land Scotland","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","SEO/HEO","Heterosexual / straight","45","40","40710","39520"
"In post","2022","40-49","Forestry and Land Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Forestry and Land Scotland","SEO/HEO","Unknown","35","35","40650","39520"
"In post","2022","40-49","Government Actuary's Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","G6/G7","Heterosexual / straight","35","30","94130","89720"
"In post","2022","40-49","Government Actuary's Department","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Actuary's Department","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","G6/G7","Heterosexual / straight","45","40","57380","55950"
"In post","2022","40-49","Government Internal Audit Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","SEO/HEO","Heterosexual / straight","60","55","41170","40120"
"In post","2022","40-49","Government Internal Audit Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Internal Audit Agency","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Government Legal Department","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","40-49","Government Legal Department","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Legal Department","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Legal Department","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Government Legal Department","EO","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Government Legal Department","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Legal Department","EO","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Government Legal Department","G6/G7","Heterosexual / straight","385","340","59490","63730"
"In post","2022","40-49","Government Legal Department","G6/G7","LGBO","25","20","[c]","[c]"
"In post","2022","40-49","Government Legal Department","G6/G7","Undeclared","45","40","63240","65680"
"In post","2022","40-49","Government Legal Department","G6/G7","Unknown","160","135","62890","65200"
"In post","2022","40-49","Government Legal Department","SCS level","Heterosexual / straight","45","45","79310","76960"
"In post","2022","40-49","Government Legal Department","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Government Legal Department","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Government Legal Department","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Government Legal Department","SEO/HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","40-49","Government Legal Department","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Legal Department","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Legal Department","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Government Property Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","G6/G7","Heterosexual / straight","40","40","60150","60000"
"In post","2022","40-49","Government Property Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Government Property Agency","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Government Property Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","Government Property Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Government Property Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","EO","Heterosexual / straight","55","50","27800","26410"
"In post","2022","40-49","Health and Safety Executive","EO","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","G6/G7","Heterosexual / straight","130","125","57920","53430"
"In post","2022","40-49","Health and Safety Executive","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","SEO/HEO","Heterosexual / straight","275","260","45670","42480"
"In post","2022","40-49","Health and Safety Executive","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Health and Safety Executive","SEO/HEO","Undeclared","55","55","45600","43830"
"In post","2022","40-49","Health and Safety Executive","SEO/HEO","Unknown","30","25","[c]","[c]"
"In post","2022","40-49","HM Courts and Tribunals Service","AA/AO","Heterosexual / straight","1450","1225","21440","20970"
"In post","2022","40-49","HM Courts and Tribunals Service","AA/AO","LGBO","60","60","21210","20970"
"In post","2022","40-49","HM Courts and Tribunals Service","AA/AO","Undeclared","235","205","21520","20970"
"In post","2022","40-49","HM Courts and Tribunals Service","AA/AO","Unknown","240","210","21710","20970"
"In post","2022","40-49","HM Courts and Tribunals Service","EO","Heterosexual / straight","490","450","26020","25120"
"In post","2022","40-49","HM Courts and Tribunals Service","EO","LGBO","20","20","[c]","[c]"
"In post","2022","40-49","HM Courts and Tribunals Service","EO","Undeclared","80","75","26270","25120"
"In post","2022","40-49","HM Courts and Tribunals Service","EO","Unknown","40","40","26200","25120"
"In post","2022","40-49","HM Courts and Tribunals Service","G6/G7","Heterosexual / straight","175","170","56790","55490"
"In post","2022","40-49","HM Courts and Tribunals Service","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","40-49","HM Courts and Tribunals Service","G6/G7","Undeclared","30","30","55570","50490"
"In post","2022","40-49","HM Courts and Tribunals Service","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","HM Courts and Tribunals Service","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","40-49","HM Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","HM Courts and Tribunals Service","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","40-49","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","565","535","36260","36050"
