"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hertfordshire CC","Outside London","Female","50","[c]","28790","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hertfordshire CC","Outside London","Male","35","[c]","28110","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","Female","35","[c]","24960","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lambeth","London","Female","40","[c]","30300","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lambeth","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","Female","135","[c]","29370","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","Male","125","[c]","33510","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicester","Outside London","Female","55","[c]","23830","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicester","Outside London","Male","40","[c]","24110","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","London","Female","40","[c]","30130","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","Outside London","Female","35","[c]","25780","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lincolnshire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Liverpool","Outside London","Female","50","[c]","27180","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Liverpool","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Luton","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Luton","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","Female","70","[c]","28780","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","Male","105","[c]","36530","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Medway","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Medway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Kent","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Kent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","Female","80","[c]","23070","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","Male","40","[c]","22330","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Milton Keynes","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Milton Keynes","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and West Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Lanarkshire","Outside London","Female","40","[c]","23230","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Lanarkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Northamptonshire","Outside London","Female","40","[c]","23590","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Northamptonshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Northumberland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","Female","40","[c]","25190","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","Male","35","[c]","25060","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Oxfordshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Perth and Kinross, and Stirling","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Peterborough","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Peterborough","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Plymouth","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Portsmouth","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Portsmouth","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","Female","40","[c]","29010","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","Male","30","[c]","29440","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sandwell","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Scottish Borders","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Sefton","Outside London","Female","40","[c]","24900","27570"
