"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Department of Health and Social Care","Economics","Leeds","15","15","45260","49530"
"In post","2022","Analysis","Department of Health and Social Care","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Economics","Westminster","70","70","48360","53360"
"In post","2022","Analysis","Department of Health and Social Care","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Medicine","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Medicine","Westminster","10","10","53280","53360"
"In post","2022","Analysis","Department of Health and Social Care","Operational Delivery","Leeds","15","15","49650","51480"
"In post","2022","Analysis","Department of Health and Social Care","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Operational Delivery","Westminster","15","15","46460","53360"
"In post","2022","Analysis","Department of Health and Social Care","Other","Tower Hamlets","35","35","50150","53620"
"In post","2022","Analysis","Department of Health and Social Care","Policy","Leeds","20","20","46820","49530"
"In post","2022","Analysis","Department of Health and Social Care","Policy","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Policy","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Policy","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Policy","Westminster","140","135","54060","53360"
"In post","2022","Analysis","Department of Health and Social Care","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Science and Engineering","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Science and Engineering","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Science and Engineering","Westminster","20","20","65040","66230"
"In post","2022","Analysis","Department of Health and Social Care","Social Research","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Social Research","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Statistics","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Department of Health and Social Care","Statistics","Leeds","25","20","47110","49530"
"In post","2022","Analysis","Department of Health and Social Care","Statistics","Westminster","20","20","48930","53360"
"In post","2022","Analysis","Estyn","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Estyn","Statistics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Economics","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Intelligence Analysis","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Other","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","Westminster","5","5","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Social Research","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Statistics","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Statistics","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Food Standards Agency","Statistics","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Operational Research","Westminster","55","55","59450","61400"
"In post","2022","Analysis","HM Land Registry","Finance","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","Croydon","15","15","50690","50590"
"In post","2022","Analysis","HM Land Registry","Finance","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Economics","Croydon","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Economics","Hackney and Newham","15","15","47540","37930"
"In post","2022","Analysis","HM Revenue and Customs","Economics","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Economics","Manchester","35","35","40140","33370"
"In post","2022","Analysis","HM Revenue and Customs","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Economics","Westminster","55","55","52090","43620"
"In post","2022","Analysis","HM Revenue and Customs","Knowledge and Information Management","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Knowledge and Information Management","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Knowledge and Information Management","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Liverpool","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Delivery","Westminster","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Croydon","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Hackney and Newham","15","15","46000","37930"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Liverpool","20","20","44120","40520"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Manchester","35","30","43970","40520"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Tower Hamlets","[c]","[c]","[c]","[c]"
